auction_code,car_year,color,make,model,body,transmission,mileage,condition_grade,times_run,sale_price,formatted_sold_date
AAA,2014,BLACK,LEXUS,GS 350,4DSN,A,35508,34,7,26500,2017-01-02
BCAA,2015,WHITE,LEXUS,CT,4DSN,A,9869,33,1,20500,2017-01-02
BCAA,2014,TAN,LEXUS,ES 300H,4DSN,A,23680,38,1,23500,2017-01-02
FAAO,2016,GRAY,LEXUS,RC 350,2DCP,A,18586,43,3,37500,2017-01-02
FAAO,2014,WHITE,LEXUS,IS 350,4DSN,A,26992,37,3,28100,2017-01-02
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,25826,35,3,23000,2017-01-02
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,25822,29,3,23000,2017-01-02
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,24165,41,3,26600,2017-01-02
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,15349,35,3,24400,2017-01-02
FAAO,2013,BLACK,LEXUS,ES 350,4DSN,A,14176,38,3,23100,2017-01-02
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,14346,46,3,32700,2017-01-02
MAA,2013,GREY,LEXUS,ES 350,4DSN,A,34764,36,2,22300,2017-01-02
MAA,2013,SILVER,LEXUS,CT,4DSN,A,13015,28,2,16100,2017-01-02
MAA,2013,SILVER,LEXUS,ES 350,4DSN,A,20198,37,2,21400,2017-01-02
MAA,2013,BLUE,LEXUS,ES 350,4DSN,A,25008,25,2,19100,2017-01-02
MAA,2014,BLACK,LEXUS,IS 250,4DSN,A,22512,23,2,23500,2017-01-02
MAA,2015,BLACK,LEXUS,IS 250,4DSN,A,13995,35,2,26300,2017-01-02
MAA,2013,BLUE,LEXUS,ES 300H,4DSN,A,36164,34,2,20600,2017-01-02
MMAA,2016,BROWN,LEXUS,ES 300H,4DSN,A,13903,48,5,34100,2017-01-02
NASH,2014,GRAY,LEXUS,CT,4DSN,A,23507,42,2,16500,2017-01-02
OAA,2013,WHITE,LEXUS,GX 460,SUV,A,81633,43,6,29200,2017-01-02
OAA,2012,WHITE,LEXUS,CT,4DSN,A,45900,41,2,13600,2017-01-02
OAA,2014,WHITE,LEXUS,IS 350,4DSN,A,57434,37,6,23200,2017-01-02
PXAA,2013,WHITE,LEXUS,CT,4DSN,A,23897,42,1,16700,2017-01-02
PXAA,2014,BLACK,LEXUS,CT,4DSN,A,22173,25,2,14800,2017-01-02
PXAA,2014,GRAY,LEXUS,CT,4DSN,A,16419,40,1,18100,2017-01-02
RAA,2014,SILVER,LEXUS,IS 250,4DSN,A,18524,36,1,20900,2017-01-02
SSAA,2014,BLUE,LEXUS,CT,4DSN,A,19564,34,1,17300,2017-01-02
SSAA,2015,GREY,LEXUS,CT,4DSN,A,17246,42,1,21100,2017-01-02
SSAA,2012,SILVER M,LEXUS,CT,4DSN,A,37609,40,1,14000,2017-01-02
SSAA,2014,GREY,LEXUS,ES 300H,4DSN,A,19385,34,2,24300,2017-01-02
THAA,2013,GRAY,LEXUS,CT,4DSN,A,34681,38,1,15600,2017-01-02
FAAO,2015,SILVER,LEXUS,CT,4DSN,A,22323,44,5,18800,2017-01-03
FAAO,2014,WHITE,LEXUS,LS 460,4DSN,A,45612,28,1,36600,2017-01-03
FAAO,2015,WHITE,LEXUS,GS 350,4DSN,A,26377,29,1,28500,2017-01-03
FAAO,2014,BLACK,LEXUS,GS 350,4DSN,A,14107,24,1,28000,2017-01-03
FAAO,2014,SILVER,LEXUS,IS 350,4DSN,A,22961,41,1,27500,2017-01-03
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,22922,24,1,26300,2017-01-03
FAAO,2015,WHITE,LEXUS,ES 300H,4DSN,A,19177,38,1,25800,2017-01-03
FAAO,2014,SILVER,LEXUS,IS 350,4DSN,A,29120,27,1,26200,2017-01-03
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,41792,22,1,26200,2017-01-03
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,22361,38,1,24100,2017-01-03
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,22652,13,1,19900,2017-01-03
FAAO,2015,RED,LEXUS,IS 250,4DSN,A,25489,35,1,24400,2017-01-03
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,37768,29,1,24000,2017-01-03
FAAO,2014,BLACK,LEXUS,CT,4DSN,A,11532,31,1,17800,2017-01-03
FAAO,2014,GRAY,LEXUS,CT,4DSN,A,15723,36,1,16300,2017-01-03
OAA,2013,WHITE,LEXUS,CT,4DSN,A,39262,40,1,15700,2017-01-03
FAAO,2015,GRAY,LEXUS,NX 200T AWD,SUV,A,11756,50,1,35500,2017-01-03
BCAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,61550,31,1,19000,2017-01-04
KCAA,2013,BLACK,LEXUS,CT,4DSN,A,34127,28,2,14400,2017-01-04
MAAI,2013,GRAY,LEXUS,ES 350,4DSN,A,23857,43,1,22100,2017-01-04
MAAI,2012,RED,LEXUS,CT,4DSN,A,32352,38,3,14500,2017-01-04
SDAA,2013,SILVER,LEXUS,CT,4DSN,A,37245,39,1,15250,2017-01-04
SDAA,2015,WHITE,LEXUS,NX 200T FWD,SUV,A,17433,46,1,34000,2017-01-04
BCAA,2013,RED,LEXUS,CT,4DSN,A,40036,39,1,14000,2017-01-04
SDAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,54188,36,1,20500,2017-01-04
SSAA,2010,BLACK,LEXUS,GX 460,SUV,A,94077,37,2,21500,2017-01-04
NASH,2013,WHITE,LEXUS,CT,4DSN,A,47749,47,1,14600,2017-01-04
NADE,2013,BLACK,LEXUS,ES 350,4DSN,A,33560,26,1,19000,2017-01-04
SSAA,2015,WHITE,LEXUS,CT,4DSN,A,25358,38,1,18500,2017-01-04
AAA,2013,SILVER,LEXUS,ES 350,4DSN,A,65504,39,1,18000,2017-01-04
RAA,2013,WHITE,LEXUS,ES 350,4DSN,A,37874,41,1,19400,2017-01-04
MISS,2015,RED,LEXUS,GX 460,SUV,A,15300,49,2,47000,2017-01-05
MAA,2015,WHITE,LEXUS,GX 460,SUV,A,12475,44,1,47100,2017-01-05
MAA,2015,BLACK,LEXUS,RX 350,SUV,A,12925,40,1,36500,2017-01-05
MAA,2014,GREY,LEXUS,CT,4DSN,A,18781,34,1,16250,2017-01-05
MAA,2013,BLUE,LEXUS,ES 300H,4DSN,A,37968,37,1,19400,2017-01-05
MAA,2013,WHITE,LEXUS,ES 350,4DSN,A,69375,28,1,18500,2017-01-05
MAA,2014,SILVER,LEXUS,GS 350,4DSN,A,29048,20,1,24800,2017-01-05
MAA,2014,BLACK,LEXUS,CT,4DSN,A,25584,33,1,15500,2017-01-05
MAA,2014,SILVER,LEXUS,ES 300H,4DSN,A,50311,37,1,20000,2017-01-05
MAA,2013,WHITE,LEXUS,ES 350,4DSN,A,73387,25,1,16000,2017-01-05
THAA,2010,WHITE,LEXUS,HS 250H,4DSN,A,82807,33,1,8800,2017-01-05
MAA,2014,WHITE,LEXUS,RX 350,SUV,A,69507,38,2,25500,2017-01-05
SVAA,2007,BLUE,LEXUS,LS 460,4DSN,A,140892,28,2,10700,2017-01-05
DALA,2011,GRAY,LEXUS,CT,4DSN,A,68559,35,1,10500,2017-01-06
MAA,2014,SILVER,LEXUS,CT,4DSN,A,30027,38,2,15900,2017-01-06
MAA,2011,SILVER,LEXUS,LS 460,4DSN,A,79163,23,7,23000,2017-01-06
BCAA,2014,SILVER,LEXUS,CT,4DSN,A,48517,40,1,17800,2017-01-09
BCAA,2015,WHITE,LEXUS,ES 300H,4DSN,A,14275,43,1,27900,2017-01-09
BCAA,2014,WHITE,LEXUS,ES 300H,4DSN,A,30472,35,1,24600,2017-01-09
FAAO,2014,GRAY,LEXUS,CT,4DSN,A,30714,35,2,15500,2017-01-09
FAAO,2014,BLACK,LEXUS,LS 460,4DSN,A,64559,28,1,31600,2017-01-09
FAAO,2013,WHITE,LEXUS,ES 350,4DSN,A,47848,36,1,19400,2017-01-09
FAAO,2015,SILVER,LEXUS,CT,4DSN,A,19847,29,2,17500,2017-01-09
FAAO,2015,WHITE,LEXUS,GS 350,4DSN,A,21899,37,1,33200,2017-01-09
KCAA,2015,WHITE,LEXUS,CT,4DSN,A,5081,42,1,20900,2017-01-09
MMAA,2016,BLACK,LEXUS,RX 350,SUV,A,8724,46,1,47600,2017-01-09
OAA,2014,BLACK,LEXUS,LS 460,4DSN,A,75444,37,2,35100,2017-01-09
PXAA,2010,RED,LEXUS,HS 250H,4DSN,A,77599,34,6,10200,2017-01-09
PXAA,2014,WHITE,LEXUS,CT,4DSN,A,36915,27,8,13700,2017-01-09
RAA,2015,SILVER,LEXUS,ES 350,4DSN,A,11797,44,1,29800,2017-01-09
RAA,2014,SILVER,LEXUS,LS 460,4DSN,A,48680,33,1,40300,2017-01-09
RAA,2014,GRAY,LEXUS,CT,4DSN,A,34932,43,1,18000,2017-01-09
SSAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,28710,44,1,24800,2017-01-09
MAA,2014,BLACK,LEXUS,GX 460,SUV,A,31898,28,4,39900,2017-01-09
FAAO,2013,GRAY,LEXUS,ES 350,4DSN,A,83493,28,1,15400,2017-01-10
AREN,2013,BROWN,LEXUS,RX 350,SUV,A,67010,46,3,22000,2017-01-10
RAA,2015,WHITE,LEXUS,ES 300H,4DSN,A,22384,44,1,28250,2017-01-10
FAAO,2014,GRAY,LEXUS,GX 460,SUV,A,14743,49,2,44400,2017-01-10
RAA,2012,WHITE,LEXUS,CT,4DSN,A,105661,33,1,9500,2017-01-10
FAAO,2014,BLACK,LEXUS,GS 350,4DSN,A,25779,37,1,29500,2017-01-10
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,19579,37,1,25800,2017-01-10
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,37134,28,1,22200,2017-01-10
FAAO,2015,SILVER,LEXUS,CT,4DSN,A,18488,30,2,17000,2017-01-10
RAA,2010,GOLD,LEXUS,HS 250H,4DSN,A,65602,33,1,11600,2017-01-10
OAA,2014,WHITE,LEXUS,CT,4DSN,A,21790,33,2,15900,2017-01-10
FAAO,2015,GREY,LEXUS,RC 350,COUP,A,18356,48,1,37000,2017-01-10
DALA,2015,BLACK,LEXUS,RX 350,SUV,A,33666,40,4,32400,2017-01-10
BCAA,2014,SILVER,LEXUS,CT,4DSN,A,27545,33,1,16000,2017-01-11
MAAI,2013,BROWN,LEXUS,ES 300H,4DSN,A,56736,36,1,22600,2017-01-11
MAAI,2014,GRAY,LEXUS,ES 300H,4DSN,A,18594,38,1,23900,2017-01-11
NADE,2006,SILVER,LEXUS,IS 250,4DSN,A,211337,32,2,3800,2017-01-11
DALA,2015,WHITE,LEXUS,ES 300H,4DSN,A,12557,41,1,27600,2017-01-11
KCAA,2013,GRAY,LEXUS,ES 350,4DSN,A,23664,21,1,21000,2017-01-11
CADE,2011,WHITE,LEXUS,CT,4DSN,A,39520,24,1,11600,2017-01-11
MMAA,2013,WHITE,LEXUS,CT,4DSN,A,31867,49,1,15400,2017-01-11
NADE,2013,RED,LEXUS,ES 350,4DSN,A,58052,37,1,16000,2017-01-11
CADE,2010,SILVER,LEXUS,GX 460,SUV,A,52940,38,1,27000,2017-01-11
CADE,2008,SILVER,LEXUS,LS 460,4DSN,A,94013,42,1,17000,2017-01-11
CADE,2011,BLACK,LEXUS,CT,4DSN,A,55433,35,1,11500,2017-01-11
SDAA,2015,WHITE,LEXUS,CT,4DSN,A,20023,36,2,17700,2017-01-11
SDAA,2013,BROWN,LEXUS,CT,4DSN,A,38661,26,1,13800,2017-01-11
SDAA,2014,BROWN,LEXUS,CT,4DSN,A,29800,26,1,14600,2017-01-11
MMAA,2014,WHITE,LEXUS,RX 350,SUV,A,31219,41,1,31200,2017-01-11
MMAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,45765,38,1,21300,2017-01-11
NASH,2013,BLACK,LEXUS,ES 350,4DSN,A,47275,41,1,19500,2017-01-11
NASH,2014,BLACK,LEXUS,ES 300H,4DSN,A,33392,28,6,21600,2017-01-11
NASH,2014,RED,LEXUS,CT,4DSN,A,34782,35,2,15700,2017-01-11
FAAO,2015,SILVER,LEXUS,GS 350,4DSN,A,27006,40,1,31100,2017-01-11
FAAO,2014,BLACK,LEXUS,GS 350,4DSN,A,30120,40,1,29400,2017-01-11
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,16107,35,1,25900,2017-01-11
FAAO,2015,RED,LEXUS,CT,4DSN,A,8478,41,1,19000,2017-01-11
FAAO,2015,GRAY,LEXUS,CT,4DSN,A,13915,43,1,19500,2017-01-11
FAAO,2015,BLACK,LEXUS,CT,4DSN,A,14092,43,1,18500,2017-01-11
FAAO,2015,SILVER,LEXUS,CT,4DSN,A,24945,41,1,18500,2017-01-11
FAAO,2014,GRAY,LEXUS,CT,4DSN,A,35833,36,1,15800,2017-01-11
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,20733,39,1,24900,2017-01-11
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,21648,39,1,24100,2017-01-11
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,31873,40,1,24800,2017-01-11
FAAO,2014,WHITE,LEXUS,IS 250,4DSN,A,38502,41,1,23200,2017-01-11
BCAA,2014,WHITE,LEXUS,CT,4DSN,A,20379,39,2,17500,2017-01-11
RAA,2016,SILVER,LEXUS,GX 460,SUV,A,45738,39,4,47900,2017-01-11
MAA,2007,BLACK,LEXUS,LS 460,4DSN,A,143572,29,1,10599,2017-01-11
WPBA,2011,WHITE,LEXUS,CT,4DSN,A,53645,35,1,12200,2017-01-12
THAA,2013,SILVER,LEXUS,CT,4DSN,A,22245,28,1,15800,2017-01-12
TAA,2013,WHITE,LEXUS,CT,4DSN,A,79085,47,5,17000,2017-01-12
RAA,2013,GRAY,LEXUS,CT,4DSN,A,31989,41,1,18000,2017-01-12
RAA,2014,GRAY,LEXUS,CT,4DSN,A,22052,35,1,17000,2017-01-12
RAA,2014,BROWN,LEXUS,CT,4DSN,A,13637,41,1,19500,2017-01-12
RAA,2015,SILVER,LEXUS,ES 300H,4DSN,A,30283,33,1,26250,2017-01-12
RAA,2015,GRAY,LEXUS,CT,4DSN,A,14887,32,1,18500,2017-01-12
RAA,2014,RED,LEXUS,CT,4DSN,A,6437,25,1,19250,2017-01-12
RAA,2015,SILVER,LEXUS,CT,4DSN,A,16372,38,1,18500,2017-01-12
RAA,2014,WHITE,LEXUS,CT,4DSN,A,43640,29,2,14750,2017-01-12
RAA,2013,GRAY,LEXUS,CT,4DSN,A,27840,24,1,14750,2017-01-12
RAA,2015,GRAY,LEXUS,CT,4DSN,A,13602,37,3,18250,2017-01-12
RAA,2015,GRAY,LEXUS,CT,4DSN,A,13996,28,4,18800,2017-01-12
RAA,2014,BLACK,LEXUS,CT,4DSN,A,32851,36,1,16750,2017-01-12
RAA,2014,SILVER,LEXUS,CT,4DSN,A,19621,41,1,16750,2017-01-12
RAA,2015,GRAY,LEXUS,ES 300H,4DSN,A,14022,29,3,27000,2017-01-12
MAA,2013,GRAPHITE,LEXUS,ES 350,4DSN,A,23041,47,3,23500,2017-01-12
LMAA,2013,BLACK,LEXUS,ES 300H,4DSN,A,47150,20,1,15400,2017-01-13
CADE,2013,SILVER,LEXUS,CT,4DSN,A,50235,39,1,14750,2017-01-13
MAA,2015,WHITE,LEXUS,GX 460,SUV,A,21418,46,2,46500,2017-01-13
MAA,2013,BROWN,LEXUS,ES 350,4DSN,A,40087,29,1,19000,2017-01-13
AAA,2015,BLACK,LEXUS,IS 250,4DSN,A,38360,35,2,23100,2017-01-16
AAA,2013,GREY,LEXUS,LS 460,4DSN,A,44623,34,3,35200,2017-01-16
BCAA,2014,GRAY,LEXUS,RX 350,SUV,A,50340,39,4,24900,2017-01-16
BCAA,2014,WHITE,LEXUS,CT,4DSN,A,22754,41,1,17800,2017-01-16
FAAO,2015,GRAY,LEXUS,GS 350,4DSN,A,10651,41,3,32000,2017-01-16
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,33678,24,1,25000,2017-01-16
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,47935,22,1,20000,2017-01-16
FAAO,2015,RED,LEXUS,CT,4DSN,A,8117,45,1,23600,2017-01-16
FAAO,2014,WHITE,LEXUS,CT,4DSN,A,22885,34,1,16100,2017-01-16
FAAO,2013,BLACK,LEXUS,LS 460,4DSN,A,12682,27,1,41500,2017-01-16
FAAO,2015,GRAY,LEXUS,IS 250,4DSN,A,32600,17,2,19600,2017-01-16
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,22560,39,1,23500,2017-01-16
FAAO,2014,WHITE,LEXUS,IS 250,4DSN,A,45812,37,1,21700,2017-01-16
FAAO,2013,BROWN,LEXUS,ES 300H,4DSN,A,50564,38,1,22000,2017-01-16
FAAO,2015,WHITE,LEXUS,GS 350,4DSN,A,22584,38,1,32100,2017-01-16
FAAO,2014,SILVER,LEXUS,ES 300H,4DSN,A,30448,38,1,25100,2017-01-16
KCAA,2013,BROWN,LEXUS,CT,4DSN,A,32025,35,2,14900,2017-01-16
KCAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,54274,35,1,22000,2017-01-16
OAA,2015,WHITE,LEXUS,GS 350,4DSN,A,7373,49,1,39400,2017-01-16
OAA,2014,BLACK,LEXUS,IS 350,4DSN,A,21427,47,1,29800,2017-01-16
PXAA,2013,GOLD,LEXUS,ES 350,4DSN,A,26458,32,1,21500,2017-01-16
PXAA,2014,BLUE,LEXUS,ES 300H,4DSN,A,43427,36,2,22200,2017-01-16
PXAA,2014,BLUE,LEXUS,ES 300H,4DSN,A,21716,37,1,25400,2017-01-16
SDAA,2014,WHITE,LEXUS,CT,4DSN,A,23563,24,1,16100,2017-01-16
SDAA,2014,WHITE,LEXUS,CT,4DSN,A,25220,29,1,16200,2017-01-16
MAA,2013,GREY,LEXUS,ES 350,4DSN,A,39452,38,1,20400,2017-01-16
MAA,2014,SILVER,LEXUS,ES 300H,4DSN,A,28446,40,1,24600,2017-01-16
FAAO,2013,SILVER,LEXUS,CT,4DSN,A,58007,33,5,12800,2017-01-17
FAAO,2015,GRAY,LEXUS,GS 350,4DSN,A,14258,37,3,30000,2017-01-17
FAAO,2016,SILVER,LEXUS,RC 200T,2DCP,A,13176,48,1,34400,2017-01-17
AREN,2013,SILVER,LEXUS,ES 350,4DSN,A,30393,13,2,17400,2017-01-17
FAAO,2015,WHITE,LEXUS,IS 250,4DSN,A,14032,48,1,26800,2017-01-17
AAAW,2014,BLACK,LEXUS,GX 460,SUV,A,30750,44,1,42400,2017-01-17
FAAO,2015,SILVER,LEXUS,IS 350,4DSN,A,16286,41,2,31600,2017-01-17
FAAO,2015,SILVER,LEXUS,IS 350,4DSN,A,19518,44,2,31900,2017-01-17
FAAO,2015,BLUE,LEXUS,GS 350,4DSN,A,13964,43,1,32000,2017-01-17
FAAO,2014,WHITE,LEXUS,IS 350,4DSN,A,25846,28,1,28200,2017-01-17
FAAO,2014,BLACK,LEXUS,IS 350,4DSN,A,30810,34,1,26800,2017-01-17
FAAO,2014,GRAY,LEXUS,GS 350,4DSN,A,22376,43,1,28800,2017-01-17
FAAO,2014,SILVER,LEXUS,IS 350,4DSN,A,22783,38,2,26500,2017-01-17
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,24328,45,1,29400,2017-01-17
FAAO,2014,SILVER,LEXUS,IS 350,4DSN,A,37001,29,1,25000,2017-01-17
FAAO,2014,GRAY,LEXUS,GS 350,4DSN,A,26316,38,1,28400,2017-01-17
FAAO,2014,SILVER,LEXUS,GS 350,4DSN,A,27284,48,1,29000,2017-01-17
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,27090,39,1,28800,2017-01-17
FAAO,2013,BLACK,LEXUS,GS 350,4DSN,A,35800,36,1,26000,2017-01-17
FAAO,2014,RED,LEXUS,ES 300H,4DSN,A,24883,19,1,23000,2017-01-17
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,20439,36,1,24000,2017-01-17
FAAO,2015,BLACK,LEXUS,IS 250,4DSN,A,25543,35,1,23200,2017-01-17
FAAO,2014,BLACK,LEXUS,IS 250,4DSN,A,13488,24,1,22000,2017-01-17
FAAO,2013,WHITE,LEXUS,ES 350,4DSN,A,48459,42,1,20700,2017-01-17
FAAO,2013,RED,LEXUS,ES 350,4DSN,A,50949,33,1,19300,2017-01-17
FAAO,2013,BLUE,LEXUS,ES 350,4DSN,A,82597,13,2,13300,2017-01-17
OAA,2014,SILVER,LEXUS,GS 350,4DSN,A,20836,35,1,28300,2017-01-17
BCAA,2015,BLACK,LEXUS,CT,4DSN,A,19101,41,2,17800,2017-01-18
BCAA,2013,GRAY,LEXUS,RX 350,SUV,A,47316,36,1,26500,2017-01-18
MMAA,2011,WHITE,LEXUS,CT,4DSN,A,41459,48,1,13700,2017-01-18
NASH,2014,BLACK,LEXUS,GX 460,SUV,A,19418,34,1,42900,2017-01-18
SDAA,2015,WHITE,LEXUS,CT,4DSN,A,17984,37,1,19300,2017-01-18
KCAA,2014,BROWN,LEXUS,ES 300H,4DSN,A,13460,44,1,25200,2017-01-18
KCAA,2015,SILVER,LEXUS,CT,4DSN,A,22268,29,2,17400,2017-01-18
KCAA,2013,GOLD,LEXUS,ES 350,4DSN,A,23225,33,3,19700,2017-01-18
SSAA,2015,WHITE,LEXUS,ES 300H,4DSN,A,99,48,1,31900,2017-01-18
MMAA,2013,RED,LEXUS,ES 350,4DSN,A,26820,45,3,22900,2017-01-18
MMAA,2013,BLACK,LEXUS,ES 350,4DSN,A,30673,43,3,20900,2017-01-18
WPBA,2014,BLACK,LEXUS,ES 300H,4DSN,A,19283,43,1,26800,2017-01-19
FAA,2010,BLACK,LEXUS,HS 250H,4DSN,A,159210,22,1,6400,2017-01-19
SCAA,2007,SILVER,LEXUS,LS 460,4DSN,A,81943,33,1,14800,2017-01-19
AAA,2016,WHITE,LEXUS,IS 350,4DSN,A,12884,48,3,34200,2017-01-19
PXAA,2015,BLACK,LEXUS,CT,4DSN,A,23486,35,1,20300,2017-01-19
AAA,2014,WHITE,LEXUS,GS 350,4DSN,A,26757,26,1,25000,2017-01-19
AAA,2013,GREY,LEXUS,ES 350,4DSN,A,49455,28,2,18300,2017-01-19
OAA,2015,SILVER,LEXUS,GX 460,SUV,A,50600,50,2,39000,2017-01-19
FAAO,2014,TAN,LEXUS,ES 300H,4DSN,A,43209,40,4,20500,2017-01-19
MAA,2015,WHITE,LEXUS,RX 350,SUV,A,25585,44,1,33500,2017-01-19
MAA,2013,WHITE,LEXUS,ES 350,4DSN,A,31635,39,1,21000,2017-01-19
MAA,2014,GREY,LEXUS,LS 460,4DSN,A,39027,35,1,39500,2017-01-19
MAA,2014,RED,LEXUS,IS 350,4DSN,A,22616,43,1,29000,2017-01-19
MAA,2014,BLACK,LEXUS,CT,4DSN,A,30935,31,1,15250,2017-01-19
MAA,2015,WHITE,LEXUS,IS 250,4DSN,A,16191,31,1,26500,2017-01-19
MAA,2015,WHITE,LEXUS,IS 250,4DSN,A,14595,37,1,27750,2017-01-19
MAA,2015,SILVER,LEXUS,CT,4DSN,A,22356,26,1,17500,2017-01-19
MAA,2014,RED,LEXUS,CT,4DSN,A,14280,34,1,18250,2017-01-19
MAA,2015,BLACK,LEXUS,CT,4DSN,A,14625,37,1,20250,2017-01-19
MAA,2014,WHITE,LEXUS,GS 350,4DSN,A,29002,34,1,28250,2017-01-19
MAA,2014,SILVER,LEXUS,RX 350,SUV,A,37134,37,2,29750,2017-01-19
MAA,2013,SILVER,LEXUS,CT,4DSN,A,36328,25,2,14000,2017-01-19
MAA,2013,SILVER,LEXUS,ES 350,4DSN,A,27601,24,5,18500,2017-01-19
MAA,2014,BLACK,LEXUS,CT,4DSN,A,26459,10,4,11600,2017-01-20
MAA,2013,GREY,LEXUS,ES 350,4DSN,A,47384,10,5,9000,2017-01-20
AAA,2013,WHITE,LEXUS,ES 350,4DSN,A,47141,28,1,20000,2017-01-23
BCAA,2013,WHITE,LEXUS,CT,4DSN,A,48090,44,1,16700,2017-01-23
BCAA,2014,GRAY,LEXUS,CT,4DSN,A,32972,35,1,15400,2017-01-23
BCAA,2011,SILVER,LEXUS,CT,4DSN,A,75954,34,1,11700,2017-01-23
FAAO,2014,GRAY,LEXUS,GS 350,4DSN,A,17650,24,3,24000,2017-01-23
FAAO,2014,WHITE,LEXUS,IS 350,4DSN,A,18870,13,2,24500,2017-01-23
FAAO,2013,SILVER,LEXUS,CT,4DSN,A,35888,35,2,13900,2017-01-23
FAAO,2014,WHITE,LEXUS,IS 250,4DSN,A,22759,32,1,24500,2017-01-23
FAAO,2014,WHITE,LEXUS,GS 350,4DSN,A,23363,39,2,28800,2017-01-23
FAAO,2013,GRAY,LEXUS,IS 250,4DSN,A,32122,34,1,18400,2017-01-23
KCAA,2014,BLACK,LEXUS,IS 250,4DSN,A,13496,33,1,25200,2017-01-23
KCAA,2013,BLACK,LEXUS,CT,4DSN,A,36994,35,5,13400,2017-01-23
MAAI,2013,GRAY,LEXUS,ES 350,4DSN,A,16488,28,2,20000,2017-01-23
MMAA,2015,SILVER,LEXUS,IS 250,4DSN,A,21828,32,1,24700,2017-01-23
MMAA,2014,BLACK,LEXUS,IS 350,4DSN,A,33252,42,1,29000,2017-01-23
MMAA,2015,SILVER,LEXUS,IS 350,4DSN,A,14610,48,1,32200,2017-01-23
MMAA,2014,GRAY,LEXUS,IS 250,4DSN,A,33041,38,1,23100,2017-01-23
OAA,2014,BLACK,LEXUS,IS 350,4DSN,A,34682,43,1,28000,2017-01-23
OAA,2013,GREY,LEXUS,ES 300H,4DSN,A,47081,41,1,21800,2017-01-23
OAA,2013,SILVER,LEXUS,ES 350,4DSN,A,64862,44,1,18500,2017-01-23
PXAA,2014,GRAY,LEXUS,LS 460,4DSN,A,31842,36,3,43600,2017-01-23
RAA,2015,RED,LEXUS,CT,4DSN,A,15681,36,1,19200,2017-01-23
RAA,2014,GRAY,LEXUS,ES 300H,4DSN,A,48064,39,1,23900,2017-01-23
RAA,2015,WHITE,LEXUS,CT,4DSN,A,14901,40,1,19500,2017-01-23
RAA,2013,BROWN,LEXUS,CT,4DSN,A,26796,36,2,15900,2017-01-23
SDAA,2014,BLACK,LEXUS,ES 300H,4DSN,A,35976,28,1,23000,2017-01-23
SSAA,2015,BLACK,LEXUS,CT,4DSN,A,17293,37,1,18900,2017-01-23
MAA,2013,BLUE,LEXUS,ES 350,4DSN,A,39652,28,2,18300,2017-01-23
MAA,2015,WHITE,LEXUS,IS 350,4DSN,A,29979,27,1,27500,2017-01-23
MAA,2014,BLACK,LEXUS,GX 460,SUV,A,41958,23,3,36600,2017-01-23
MAA,2013,BROWN,LEXUS,CT,4DSN,A,26964,31,1,15300,2017-01-23
MAA,2015,BLACK,LEXUS,IS 250,4DSN,A,32661,40,1,26900,2017-01-23
MAA,2015,WHITE,LEXUS,GS 350,4DSN,A,20917,39,1,35400,2017-01-23
FAAO,2015,SILVER,LEXUS,IS 250,4DSN,A,19169,46,1,26800,2017-01-24
SLAA,2010,WHITE,LEXUS,HS 250H,4DSN,A,122366,35,1,6700,2017-01-24
SLAA,2005,SILVER,LEXUS,IS 300,4DSN,A,126123,20,1,4500,2017-01-24
BWAE,2006,WHITE,LEXUS,IS 250,4DSN,A,136327,32,1,5000,2017-01-24
FAAO,2015,BLACK,LEXUS,IS 350,4DSN,A,31109,37,2,29000,2017-01-24
FAAO,2014,BLACK,LEXUS,GS 350,4DSN,A,25011,35,1,28000,2017-01-24
FAAO,2014,BLACK,LEXUS,GS 350,4DSN,A,28353,28,1,27600,2017-01-24
