auction_code,car_year,color,make,model,body,transmission,mileage,condition_grade,times_run,sale_price,formatted_sold_date
AYCA,2002,RED,PORSCHE,911,2DCV,A,122975.0,31,1.0,12000.0,2017-01-02
AAAI,2004,BLUE,PORSCHE,CAYENNE,SUV,A,106528.0,36,4.0,3800.0,2017-01-03
RAA,2016,WHITE,PORSCHE,PANAMERA,4DHB,A,9463.0,43,8.0,65000.0,2017-01-03
AREN,2013,BLACK,PORSCHE,CAYENNE,SUV,A,102756.0,23,3.0,31800.0,2017-01-03
HATA,2001,SILVER,PORSCHE,911,2DCV,6,38225.0,13,4.0,15000.0,2017-01-03
RAA,2014,WHITE,PORSCHE,911,2DCV,A,12828.0,44,8.0,62000.0,2017-01-03
SVAA,2014,BLUE,PORSCHE,PANAMERA,4DHB,A,32575.0,50,2.0,58150.0,2017-01-03
SVAA,2007,SILVER,PORSCHE,CAYMAN,2DCP,A,70489.0,43,4.0,19200.0,2017-01-03
SVAA,2013,GRAY,PORSCHE,911,2DCP,7,17714.0,41,2.0,70500.0,2017-01-03
SVAA,2006,BLACK,PORSCHE,911,2DCP,6,63607.0,40,1.0,32000.0,2017-01-03
RAA,2006,BLACK,PORSCHE,CAYENNE,SUV,A,104123.0,28,4.0,7000.0,2017-01-03
DETA,2016,BROWN,PORSCHE,MACAN,SUV,A,6260.0,50,1.0,51800.0,2017-01-03
SVAA,2014,WHITE,PORSCHE,BOXSTER,2DCV,A,7548.0,44,1.0,47750.0,2017-01-03
RAA,2016,BLACK,PORSCHE,MACAN,SUV,A,12704.0,38,3.0,47500.0,2017-01-03
RAA,2015,WHITE,PORSCHE,PANAMERA,4DHB,A,22979.0,46,8.0,61000.0,2017-01-03
RAA,2015,BLACK,PORSCHE,911,2DCV,A,26753.0,42,5.0,67500.0,2017-01-03
UAA,2006,BLACK,PORSCHE,CAYENNE,SUV,A,119069.0,34,7.0,7700.0,2017-01-04
BCAA,2016,WHITE,PORSCHE,MACAN,SUV,A,12050.0,41,1.0,53500.0,2017-01-04
SAAA,2007,GRAY,PORSCHE,CAYMAN,2DCP,6,53369.0,37,1.0,21200.0,2017-01-04
CADE,1999,BLACK,PORSCHE,911,2DCP,6,153490.0,20,3.0,8000.0,2017-01-04
SSAA,2006,SILVER,PORSCHE,CAYENNE,SUV,A,84657.0,43,2.0,9800.0,2017-01-04
BCAA,2008,BLACK,PORSCHE,911,2DCV,A,18909.0,44,1.0,45750.0,2017-01-04
BCAA,2014,GRAY,PORSCHE,CAYENNE,SUV,A,34153.0,44,1.0,48750.0,2017-01-04
BCAA,2011,BLACK,PORSCHE,CAYENNE,SUV,A,47551.0,38,1.0,32500.0,2017-01-04
BCAA,2006,SILVER,PORSCHE,CAYENNE,SUV,A,91882.0,28,1.0,8300.0,2017-01-04
CADE,2013,GRAY,PORSCHE,PANAMERA,4DHB,A,44738.0,40,1.0,42750.0,2017-01-04
CADE,2003,GRAY,PORSCHE,911,2DCP,6,42009.0,40,1.0,20250.0,2017-01-04
CADE,2004,BLACK,PORSCHE,CAYENNE,SUV,A,134658.0,32,1.0,5200.0,2017-01-04
NADE,2011,BLUE,PORSCHE,PANAMERA,4DHB,A,55925.0,45,1.0,37250.0,2017-01-04
NASH,2011,BLACK,PORSCHE,CAYENNE,SUV,A,69033.0,40,1.0,32200.0,2017-01-04
CADE,2004,BLACK,PORSCHE,CAYENNE,SUV,A,95393.0,32,1.0,9500.0,2017-01-04
CADE,1999,SILVER,PORSCHE,911,2DCP,6,105114.0,29,1.0,9750.0,2017-01-04
BCAA,2013,BROWN,PORSCHE,911,2DCP,A,21075.0,45,1.0,58500.0,2017-01-04
GOAA,2009,BLACK,PORSCHE,CAYENNE,SUV,A,115498.0,39,1.0,15800.0,2017-01-04
DALA,2015,BLACK,PORSCHE,MACAN,SUV,A,42443.0,42,1.0,55750.0,2017-01-04
AAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,13068.0,43,1.0,78500.0,2017-01-04
AAA,2015,SILVER,PORSCHE,PANAMERA,4DHB,A,8247.0,49,1.0,82500.0,2017-01-04
AAA,2014,BLACK,PORSCHE,CAYENNE,SUV,A,47505.0,40,1.0,39500.0,2017-01-04
AAA,2015,WHITE,PORSCHE,PANAMERA,4DHB,A,17285.0,38,1.0,56500.0,2017-01-04
AAA,2015,SILVER,PORSCHE,911,2DCV,A,14353.0,40,1.0,87000.0,2017-01-04
AAA,2014,GRAY,PORSCHE,BOXSTER,2DCV,6,18850.0,39,1.0,45500.0,2017-01-04
AAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,13591.0,39,1.0,57500.0,2017-01-04
AAA,2014,WHITE,PORSCHE,PANAMERA,4DHB,A,36162.0,37,1.0,54500.0,2017-01-04
AAA,2014,GRAY,PORSCHE,PANAMERA,4DHB,A,42917.0,36,1.0,41000.0,2017-01-04
AAA,2014,GRAY,PORSCHE,PANAMERA,4DHB,A,21688.0,42,1.0,57000.0,2017-01-04
AAA,2015,WHITE,PORSCHE,911,2DCV,A,32344.0,43,1.0,62000.0,2017-01-04
AAA,2015,BLUE,PORSCHE,PANAMERA,4DHB,A,15650.0,47,1.0,68500.0,2017-01-04
AAA,2014,BLUE,PORSCHE,PANAMERA,4DHB,A,44925.0,48,1.0,42000.0,2017-01-04
AAA,2014,BLACK,PORSCHE,CAYENNE,SUV,A,34030.0,31,1.0,42000.0,2017-01-04
AAA,2014,GRAY,PORSCHE,PANAMERA,4DHB,A,24053.0,40,1.0,54000.0,2017-01-04
AAA,2014,BROWN,PORSCHE,PANAMERA,4DHB,A,74058.0,43,1.0,34000.0,2017-01-04
AAA,2016,BLACK,PORSCHE,CAYMAN,2DCP,A,3293.0,49,1.0,47500.0,2017-01-04
AAA,2013,BLACK,PORSCHE,CAYENNE,SUV,A,61603.0,35,1.0,31500.0,2017-01-04
AAA,2015,SAPPBLUE,PORSCHE,MACAN,SUV,A,16561.0,47,1.0,48000.0,2017-01-04
AAA,2014,JETBLACK,PORSCHE,CAYENNE,SUV,A,49027.0,42,1.0,67000.0,2017-01-04
AAA,2015,JETBLACK,PORSCHE,PANAMERA,4DHB,A,24476.0,45,1.0,78000.0,2017-01-04
AAA,2014,BLACK,PORSCHE,911,2DCP,A,30079.0,43,1.0,118500.0,2017-01-04
AAA,2015,AGATEGRY,PORSCHE,911,2DCP,A,8420.0,50,1.0,145000.0,2017-01-04
AAA,2014,DARKBLUE,PORSCHE,PANAMERA,4DHB,A,27160.0,40,2.0,63500.0,2017-01-04
AAA,2014,AGATEGRY,PORSCHE,BOXSTER,2DCV,A,25923.0,40,1.0,46000.0,2017-01-04
AAA,2015,WHITE,PORSCHE,911,2DCV,A,12213.0,35,1.0,150000.0,2017-01-04
AAA,2014,BLACK,PORSCHE,BOXSTER,2DCV,A,20022.0,37,2.0,41500.0,2017-01-04
AAA,2014,YELLOW,PORSCHE,BOXSTER,2DCV,A,5949.0,49,1.0,53500.0,2017-01-04
AAA,2015,JETBLACK,PORSCHE,PANAMERA,4DHB,A,31000.0,42,1.0,53000.0,2017-01-04
AAA,2015,WHITE,PORSCHE,MACAN,SUV,A,19384.0,37,1.0,52000.0,2017-01-04
AAA,2014,WHITE,PORSCHE,PANAMERA,4DHB,A,33426.0,41,1.0,54000.0,2017-01-04
AAA,2014,DARKBLUE,PORSCHE,BOXSTER,2DCV,A,15806.0,47,1.0,45000.0,2017-01-04
AAA,2013,BASALTBL,PORSCHE,911,2DCP,A,69771.0,43,1.0,54000.0,2017-01-04
AAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,28848.0,36,1.0,60000.0,2017-01-04
AAA,2014,WHITE,PORSCHE,BOXSTER,2DCV,A,15785.0,43,1.0,50000.0,2017-01-04
AAA,2014,BLACK,PORSCHE,CAYMAN,2DCP,A,23904.0,42,1.0,47000.0,2017-01-04
AAA,2014,WHITE,PORSCHE,CAYENNE,SUV,A,46861.0,43,1.0,57500.0,2017-01-04
AAA,2013,CARBONGY,PORSCHE,PANAMERA,4DHB,A,55211.0,43,1.0,36500.0,2017-01-04
AAA,2012,BLACK,PORSCHE,911,2DCV,A,62604.0,47,1.0,43000.0,2017-01-04
NADE,2002,GRAY,PORSCHE,911,2DCV,6,78913.0,37,2.0,14100.0,2017-01-04
AAA,2015,GREY,PORSCHE,BOXSTER,2DCV,A,13271.0,43,1.0,54000.0,2017-01-04
AAA,2007,RED,PORSCHE,BOXSTER,2DCV,A,36922.0,38,1.0,22800.0,2017-01-04
AAA,2008,GREY,PORSCHE,BOXSTER,2DCV,6,31683.0,41,1.0,25600.0,2017-01-04
AAA,2008,BLUE,PORSCHE,911,2DCV,A,89122.0,29,1.0,29600.0,2017-01-04
AAA,2012,BLACK,PORSCHE,CAYENNE,SUV,A,57475.0,37,1.0,33000.0,2017-01-04
AAA,2014,WHITE,PORSCHE,CAYENNE,SUV,A,38703.0,48,1.0,42200.0,2017-01-04
AAA,2008,GREY,PORSCHE,CAYENNE,SUV,A,78506.0,45,1.0,16200.0,2017-01-04
AAA,2011,GREY,PORSCHE,CAYENNE,SUV,A,77833.0,41,1.0,24200.0,2017-01-04
AAA,2011,SILVER,PORSCHE,CAYENNE,SUV,A,76136.0,32,1.0,24800.0,2017-01-04
AAA,2010,GREEN,PORSCHE,PANAMERA,4DHB,A,67778.0,27,1.0,28200.0,2017-01-04
AAA,2001,PURPLE,PORSCHE,911,2DCV,A,65402.0,31,3.0,14500.0,2017-01-04
AAA,2002,BLACK,PORSCHE,911,2DCP,6,63126.0,34,1.0,21400.0,2017-01-04
SVAA,2003,SILVER,PORSCHE,911,2DCP,6,100966.0,33,1.0,14500.0,2017-01-04
SVAA,2004,BLUE,PORSCHE,CAYENNE,SUV,A,105890.0,35,1.0,7500.0,2017-01-04
LMAA,2013,RED,PORSCHE,911,2DCV,A,7123.0,47,1.0,70105.0,2017-01-04
MAA,2004,RED,PORSCHE,911,2DCV,6,41716.0,42,3.0,28000.0,2017-01-04
GOAA,1982,WHITE,PORSCHE,911,2DCV,4,65701.0,0,1.0,6000.0,2017-01-04
THAA,2006,WHITE,PORSCHE,CAYENNE,SUV,A,77885.0,36,1.0,10400.0,2017-01-05
WPBA,2006,WHITE,PORSCHE,911,2DCV,6,36351.0,42,1.0,36000.0,2017-01-05
WPBA,2004,BLUE,PORSCHE,911,2DCV,6,40291.0,46,1.0,26400.0,2017-01-05
WPBA,2012,BLACK,PORSCHE,CAYENNE,SUV,A,46010.0,35,1.0,36000.0,2017-01-05
WPBA,2013,GREEN,PORSCHE,CAYENNE,SUV,A,46960.0,41,1.0,46600.0,2017-01-05
WPBA,2013,SILVER,PORSCHE,911,2DCV,A,52885.0,41,1.0,58700.0,2017-01-05
WPBA,2014,BLUE,PORSCHE,PANAMERA,4DHB,A,27019.0,36,5.0,52400.0,2017-01-05
WPBA,2015,SILVER,PORSCHE,911,2DCP,7,4922.0,47,1.0,97000.0,2017-01-05
AAA,2004,WHITE,PORSCHE,911,2DCV,A,75065.0,37,2.0,19400.0,2017-01-05
MISS,2015,BLACK,PORSCHE,MACAN,SUV,A,27663.0,46,1.0,56500.0,2017-01-05
THAA,2013,SILVER,PORSCHE,911,2DCP,A,32153.0,37,3.0,57500.0,2017-01-05
MAA,2013,BLACK,PORSCHE,CAYENNE,SUV,A,36502.0,44,1.0,53000.0,2017-01-05
TBAA,2005,BLACK,PORSCHE,CAYENNE,SUV,A,113801.0,21,1.0,6400.0,2017-01-05
THAA,2003,BLUE,PORSCHE,911,2DCP,6,52519.0,27,9.0,18700.0,2017-01-05
MAA,2015,WHITE,PORSCHE,BOXSTER,2DCV,A,8700.0,49,4.0,67000.0,2017-01-05
MAA,2011,BLUE,PORSCHE,911,2DCP,6,26925.0,42,1.0,45500.0,2017-01-05
MAA,2009,WHITE,PORSCHE,911,2DCP,A,28122.0,50,1.0,51500.0,2017-01-05
NASH,2006,SILVER,PORSCHE,911,2DCV,A,20702.0,38,1.0,32000.0,2017-01-05
PXAA,1999,RED,PORSCHE,911,2DCV,6,83864.0,27,1.0,11100.0,2017-01-05
MAA,2013,BLACK,PORSCHE,PANAMERA,4DHB,A,48206.0,43,1.0,43700.0,2017-01-05
MAA,2012,SILVER,PORSCHE,PANAMERA,4DHB,A,54740.0,42,19.0,36000.0,2017-01-05
MAA,2015,WHITE,PORSCHE,911,2DCP,A,9081.0,44,1.0,125000.0,2017-01-05
MAA,2017,BLACK,PORSCHE,911,2DCV,A,2712.0,50,1.0,116000.0,2017-01-05
MAA,2014,WHITE,PORSCHE,CAYENNE,SUV,A,18471.0,39,1.0,66500.0,2017-01-05
MAA,2016,BLACK,PORSCHE,MACAN,SUV,A,11653.0,43,1.0,67750.0,2017-01-05
MAA,2010,BLACK,PORSCHE,CAYENNE,SUV,A,32834.0,44,2.0,34000.0,2017-01-05
MAA,2015,GREY,PORSCHE,MACAN,SUV,A,54460.0,49,2.0,39000.0,2017-01-05
MAA,2011,GREY,PORSCHE,PANAMERA,4DHB,A,72456.0,37,1.0,32100.0,2017-01-05
THAA,2011,BLUE,PORSCHE,911,2DCV,6,51382.0,49,1.0,37000.0,2017-01-05
AAAI,2005,BLUE,PORSCHE,CAYENNE,SUV,A,195639.0,32,3.0,3300.0,2017-01-05
AAA,2014,BLACK,PORSCHE,BOXSTER,2DCV,A,11332.0,44,1.0,49000.0,2017-01-05
FAAO,2014,BLACK,PORSCHE,CAYENNE,SUV,A,37065.0,44,1.0,39700.0,2017-01-05
GCAA,2011,BLACK,PORSCHE,PANAMERA,4DHB,A,59149.0,42,5.0,47000.0,2017-01-05
AAA,2014,GREY,PORSCHE,PANAMERA,4DHB,A,40110.0,10,2.0,26000.0,2017-01-05
SVAA,2011,BLACK,PORSCHE,CAYENNE,SUV,A,72468.0,34,3.0,22000.0,2017-01-05
PAA,2012,WHITE,PORSCHE,CAYENNE,SUV,A,54529.0,33,1.0,32200.0,2017-01-05
NVAA,2003,BROWN,PORSCHE,CAYENNE,SUV,A,71488.0,42,1.0,10300.0,2017-01-06
LMAA,2006,WHITE,PORSCHE,BOXSTER,2DCV,6,42065.0,41,1.0,18600.0,2017-01-06
NVAA,2012,SILVER,PORSCHE,PANAMERA,4DHB,A,75051.0,37,4.0,36500.0,2017-01-06
NVAA,2014,WHITE,PORSCHE,BOXSTER,2DCV,A,13670.0,48,2.0,46000.0,2017-01-06
LMAA,2008,BLACK,PORSCHE,CAYENNE,SUV,A,73768.0,21,3.0,14600.0,2017-01-06
MAA,2011,BLACK,PORSCHE,CAYENNE,SUV,A,79952.0,13,1.0,24000.0,2017-01-06
MAA,2004,GREY,PORSCHE,CAYENNE,SUV,A,112697.0,41,1.0,7600.0,2017-01-06
MAA,2010,BLUE,PORSCHE,PANAMERA,4DHB,A,19580.0,44,2.0,43500.0,2017-01-06
MAA,2014,SILVER,PORSCHE,BOXSTER,2DCV,A,14305.0,44,2.0,48750.0,2017-01-06
MAA,2013,GREY,PORSCHE,911,2DCV,7,12704.0,50,1.0,61600.0,2017-01-06
MAA,2016,GREY,PORSCHE,CAYENNE,SUV,A,13715.0,47,2.0,61000.0,2017-01-06
MAA,2011,BLUE,PORSCHE,PANAMERA,4DHB,A,57639.0,39,1.0,35000.0,2017-01-06
MAA,2013,BLACK,PORSCHE,CAYENNE,SUV,A,78047.0,38,2.0,40500.0,2017-01-06
MAA,2006,SILVER,PORSCHE,BOXSTER,2DCV,A,88761.0,29,7.0,13250.0,2017-01-06
MAA,2009,BLACK,PORSCHE,CAYENNE,SUV,A,94523.0,41,2.0,15100.0,2017-01-06
MAA,2001,BLUE,PORSCHE,911,2DCP,A,23333.0,46,2.0,19200.0,2017-01-06
MAA,2014,BLACK,PORSCHE,CAYENNE,SUV,A,48808.0,37,3.0,38600.0,2017-01-06
MAA,2006,SILVER,PORSCHE,911,2DCV,6,16942.0,41,3.0,35600.0,2017-01-06
AYCA,2015,BLACK,PORSCHE,PANAMERA,4DHB,A,30108.0,43,2.0,53000.0,2017-01-09
MAA,2012,WHITE,PORSCHE,CAYENNE,SUV,A,76075.0,35,9.0,37500.0,2017-01-09
FAAO,2006,YELLOW,PORSCHE,BOXSTER,2DCV,6,28393.0,26,2.0,17700.0,2017-01-10
SLAA,2002,BLACK,PORSCHE,BOXSTER,2DCV,A,122262.0,25,1.0,6900.0,2017-01-10
FAAO,2005,SILVER,PORSCHE,CAYENNE,SUV,A,37951.0,38,1.0,16200.0,2017-01-10
RAA,2010,BROWN,PORSCHE,BOXSTER,2DCV,A,88065.0,45,1.0,19500.0,2017-01-10
AREN,2004,BLACK,PORSCHE,CAYENNE,SUV,A,144375.0,13,1.0,4200.0,2017-01-10
RAA,2010,SILVER,PORSCHE,PANAMERA,4DHB,A,75231.0,47,1.0,30250.0,2017-01-10
RAA,2003,SILVER,PORSCHE,911,2DCP,A,71740.0,41,6.0,22250.0,2017-01-10
RAA,2014,GRAY,PORSCHE,PANAMERA,4DHB,A,20692.0,48,6.0,55000.0,2017-01-10
RAA,2014,BROWN,PORSCHE,911,2DCV,A,30982.0,50,1.0,68750.0,2017-01-10
FAAO,2013,BLACK,PORSCHE,911,2DCP,A,19834.0,44,2.0,72500.0,2017-01-10
AAAI,2004,BLUE,PORSCHE,CAYENNE,SUV,A,82925.0,33,1.0,6400.0,2017-01-10
FAAO,2015,GRAY,PORSCHE,MACAN,SUV,A,19876.0,41,1.0,47200.0,2017-01-10
SVAA,2006,BLACK,PORSCHE,911,2DCP,6,63721.0,40,1.0,32000.0,2017-01-10
SLAA,2004,SILVER,PORSCHE,CAYENNE,SUV,A,109746.0,30,1.0,5500.0,2017-01-10
BWAE,2011,BROWN,PORSCHE,PANAMERA,4DHB,A,48238.0,47,1.0,36000.0,2017-01-10
FAAO,2003,SILVER,PORSCHE,911,2DCP,6,29867.0,33,4.0,28000.0,2017-01-10
DALA,2008,TAN,PORSCHE,CAYENNE,SUV,A,90115.0,26,2.0,6500.0,2017-01-11
SSAA,2014,BLUE,PORSCHE,CAYENNE,SUV,A,28508.0,44,1.0,48400.0,2017-01-11
INDY,2015,BLUE,PORSCHE,PANAMERA,4DHB,A,18516.0,43,4.0,75600.0,2017-01-11
SAAA,2003,RED,PORSCHE,911,2DCP,A,102722.0,29,1.0,12500.0,2017-01-11
SDAA,2004,GRAY,PORSCHE,911,2DCV,6,66077.0,38,1.0,23750.0,2017-01-11
SSAA,2002,SILVER,PORSCHE,911,2DCP,A,106949.0,44,1.0,15000.0,2017-01-11
CADE,2010,WHITE,PORSCHE,PANAMERA,4DHB,A,93297.0,30,1.0,27000.0,2017-01-11
SSAA,2007,SILVER,PORSCHE,CAYMAN,2DCP,6,67855.0,37,1.0,19000.0,2017-01-11
GOAA,2008,SILVER,PORSCHE,CAYMAN,2DCP,A,44947.0,48,1.0,25600.0,2017-01-11
CADE,1999,GREEN,PORSCHE,911,2DCP,A,70257.0,13,1.0,8000.0,2017-01-11
CADE,2009,WHITE,PORSCHE,CAYENNE,SUV,A,80316.0,46,1.0,19250.0,2017-01-11
CADE,2006,BLACK,PORSCHE,CAYENNE,SUV,A,102698.0,34,1.0,14250.0,2017-01-11
BCAA,2008,BLACK,PORSCHE,CAYENNE,SUV,A,119655.0,34,1.0,9000.0,2017-01-11
NADE,2013,AGATE GR,PORSCHE,911,2DCV,A,33812.0,29,1.0,64500.0,2017-01-11
FAAO,2012,BROWN,PORSCHE,PANAMERA,4DHB,A,75055.0,44,1.0,32200.0,2017-01-11
FAAO,2006,BLACK,PORSCHE,CAYMAN,2DCP,6,59586.0,38,1.0,20600.0,2017-01-11
FAAO,2016,GRAY,PORSCHE,PANAMERA,4DHB,A,6933.0,43,7.0,64300.0,2017-01-11
FAAO,2008,GRAY,PORSCHE,911,2DCP,A,49484.0,39,1.0,55200.0,2017-01-11
FAAO,2014,GRAY,PORSCHE,PANAMERA,4DHB,A,31854.0,43,2.0,50400.0,2017-01-11
FAAO,2009,BLUE,PORSCHE,911,2DCV,A,39199.0,42,1.0,44000.0,2017-01-11
FAAO,2008,YELLOW,PORSCHE,911,2DCP,6,64983.0,25,2.0,34000.0,2017-01-11
THAA,2008,BLACK,PORSCHE,CAYENNE,SUV,A,102262.0,38,1.0,16200.0,2017-01-12
THAA,2007,BLACK,PORSCHE,BOXSTER,2DCV,6,49278.0,35,1.0,21400.0,2017-01-12
DFWA,2007,RED,PORSCHE,CAYMAN,2DCP,A,94666.0,31,1.0,14700.0,2017-01-12
AAA,2004,BLACK,PORSCHE,911,2DCV,6,55194.0,28,1.0,29400.0,2017-01-12
SCAA,2006,GRAY,PORSCHE,CAYMAN,2DCP,A,41668.0,43,1.0,19500.0,2017-01-12
WPBA,2014,WHITE,PORSCHE,911,2DCP,A,35781.0,46,1.0,56400.0,2017-01-12
WPBA,2009,BLACK,PORSCHE,CAYENNE,SUV,A,51286.0,41,1.0,20600.0,2017-01-12
WPBA,2013,YELLOW,PORSCHE,BOXSTER,2DCV,6,17540.0,45,1.0,43400.0,2017-01-12
WPBA,2013,GRAY,PORSCHE,CAYENNE,SUV,A,48215.0,45,6.0,38400.0,2017-01-12
WPBA,2014,SILVER,PORSCHE,PANAMERA,4DHB,A,27276.0,45,4.0,48000.0,2017-01-12
DFWA,2014,BLACK,PORSCHE,CAYENNE,SUV,A,38438.0,48,5.0,75400.0,2017-01-12
TBAA,2013,WHITE,PORSCHE,PANAMERA,4DHB,A,23272.0,45,1.0,58200.0,2017-01-12
THAA,2004,BLUE,PORSCHE,CAYENNE,SUV,A,55645.0,43,1.0,10500.0,2017-01-12
SCAA,2010,BLACK,PORSCHE,PANAMERA,4DHB,A,83567.0,39,1.0,32500.0,2017-01-12
THAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,17191.0,43,1.0,49250.0,2017-01-12
AAA,2011,WHITE,PORSCHE,PANAMERA,4DHB,A,76577.0,40,2.0,33000.0,2017-01-12
THAA,2006,BROWN,PORSCHE,CAYENNE,SUV,A,98560.0,18,2.0,6500.0,2017-01-12
TAA,2005,WHITE,PORSCHE,CAYENNE,SUV,A,223896.0,24,2.0,6100.0,2017-01-12
RAA,2014,GREY,PORSCHE,PANAMERA,4DHB,A,40158.0,44,1.0,44500.0,2017-01-12
RAA,2016,CARRARA,PORSCHE,PANAMERA,4DHB,A,978.0,49,1.0,69500.0,2017-01-12
RAA,2016,CARRARA,PORSCHE,CAYENNE,SUV,A,3173.0,50,1.0,59500.0,2017-01-12
RAA,2014,BLACK,PORSCHE,BOXSTER,2DCV,A,24998.0,48,1.0,49250.0,2017-01-12
RAA,2014,JETBLACK,PORSCHE,CAYENNE,SUV,A,24002.0,43,1.0,86000.0,2017-01-12
RAA,2016,BLACK,PORSCHE,MACAN,SUV,A,6502.0,42,1.0,73500.0,2017-01-12
RAA,2014,SAPPHIRE,PORSCHE,BOXSTER,2DCV,A,24954.0,48,1.0,50000.0,2017-01-12
RAA,2014,DARKBLUE,PORSCHE,CAYENNE,SUV,A,42034.0,45,1.0,45500.0,2017-01-12
RAA,2015,AGATE,PORSCHE,PANAMERA,4DHB,A,23474.0,45,1.0,59500.0,2017-01-12
RAA,2016,BLACK,PORSCHE,911,2DCP,A,11701.0,36,1.0,82500.0,2017-01-12
RAA,2013,BASALT,PORSCHE,PANAMERA,4DHB,A,35544.0,36,2.0,44500.0,2017-01-12
RAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,17414.0,43,1.0,64500.0,2017-01-12
RAA,2010,BLACK,PORSCHE,911,2DCV,6,23768.0,41,1.0,48000.0,2017-01-12
RAA,2014,RHODIUM,PORSCHE,PANAMERA,4DHB,A,12829.0,38,1.0,53500.0,2017-01-12
RAA,2014,RACEYELO,PORSCHE,BOXSTER,2DCV,A,17606.0,27,1.0,42500.0,2017-01-12
RAA,2014,AGATE,PORSCHE,PANAMERA,4DHB,A,24282.0,37,1.0,57000.0,2017-01-12
RAA,2014,AGATE,PORSCHE,BOXSTER,2DCV,A,7097.0,46,1.0,54500.0,2017-01-12
RAA,2014,BASALT,PORSCHE,911,2DCV,A,18353.0,21,1.0,59500.0,2017-01-12
RAA,2014,AGATE,PORSCHE,PANAMERA,4DHB,A,40979.0,38,1.0,45500.0,2017-01-12
RAA,2014,BLACK,PORSCHE,CAYMAN,2DCP,A,30096.0,25,1.0,47000.0,2017-01-12
RAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,20193.0,48,1.0,59000.0,2017-01-12
RAA,2013,SILVER,PORSCHE,CAYENNE,SUV,A,90152.0,38,1.0,29500.0,2017-01-12
RAA,2014,BASALT,PORSCHE,911,2DCP,A,18558.0,44,1.0,75500.0,2017-01-12
RAA,2013,WHITE,PORSCHE,CAYENNE,SUV,A,53393.0,27,1.0,50500.0,2017-01-12
RAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,17420.0,39,1.0,55000.0,2017-01-12
RAA,2015,JETBLACK,PORSCHE,CAYENNE,SUV,A,37348.0,33,1.0,55000.0,2017-01-12
RAA,2014,WHITE,PORSCHE,PANAMERA,4DHB,A,31747.0,28,1.0,62500.0,2017-01-12
RAA,2014,BLACK,PORSCHE,CAYENNE,SUV,A,52675.0,35,1.0,43000.0,2017-01-12
RAA,2014,ANTHRACI,PORSCHE,911,2DCV,A,9316.0,43,1.0,84000.0,2017-01-12
RAA,2014,WHITE,PORSCHE,CAYENNE,SUV,A,41275.0,33,1.0,61000.0,2017-01-12
RAA,2016,BLACK,PORSCHE,MACAN,SUV,A,5729.0,50,2.0,50000.0,2017-01-12
RAA,2016,BLUE,PORSCHE,MACAN,SUV,A,15575.0,46,2.0,49750.0,2017-01-12
RAA,2006,BLACK,PORSCHE,CAYENNE,SUV,A,90663.0,28,1.0,8000.0,2017-01-12
RAA,2011,BLUE,PORSCHE,CAYENNE,SUV,A,89473.0,35,1.0,30000.0,2017-01-12
RAA,2013,BLACK,PORSCHE,CAYENNE,SUV,A,52888.0,45,1.0,38500.0,2017-01-12
RAA,2008,BLACK,PORSCHE,CAYENNE,SUV,A,96914.0,40,1.0,11750.0,2017-01-12
RAA,2006,SILVER,PORSCHE,911,2DCV,6,62296.0,37,1.0,29000.0,2017-01-12
RAA,2014,BLACK,PORSCHE,PANAMERA,4DHB,A,1157.0,48,2.0,88000.0,2017-01-12
RAA,2009,GRAY,PORSCHE,CAYENNE,SUV,A,53310.0,35,1.0,17000.0,2017-01-12
RAA,2014,SILVER,PORSCHE,PANAMERA,4DHB,A,34658.0,43,1.0,52000.0,2017-01-12
RAA,2008,GRAY,PORSCHE,911,2DCP,A,109895.0,16,1.0,38000.0,2017-01-12
RAA,2011,WHITE,PORSCHE,CAYENNE,SUV,A,62941.0,49,1.0,30250.0,2017-01-12
RAA,2015,WHITE,PORSCHE,911,2DCP,A,10211.0,48,1.0,143000.0,2017-01-12
RAA,1996,BLUE,PORSCHE,911,2DCV,6,94656.0,30,1.0,33500.0,2017-01-12
RAA,2006,SILVER,PORSCHE,CAYMAN,2DCP,A,80929.0,27,1.0,15500.0,2017-01-12
RAA,2013,WHITE,PORSCHE,911,2DCV,A,42696.0,44,1.0,50250.0,2017-01-12
RAA,2016,BLACK,PORSCHE,CAYENNE,SUV,A,11442.0,44,1.0,84000.0,2017-01-12
RAA,2014,GRAY,PORSCHE,PANAMERA,4DHB,A,16511.0,36,1.0,47500.0,2017-01-12
RAA,2006,SILVER,PORSCHE,911,2DCV,6,75345.0,36,1.0,29250.0,2017-01-12
RAA,2008,BLACK,PORSCHE,911,2DCP,6,112499.0,43,1.0,25250.0,2017-01-12
RAA,2015,WHITE,PORSCHE,MACAN,SUV,A,39719.0,50,1.0,43250.0,2017-01-12
RAA,2012,BLUE,PORSCHE,911,2DCP,A,44691.0,41,1.0,47250.0,2017-01-12
