auction_code,car_year,color,make,model,subseries,body,engine,transmission,mileage,condition_grade,times_run,seller,sale_price,formatted_sold_date
KEYA,2010,WHITE,AUDI,Q5,3.2L,4SUV,6G,A,82069,27,4,5055437,12100,2017-01-02
AREN,2016,WHITE,AUDI,A5,PREMIUM,2DCP,4GT,A,5192,44,2,4905416,33400,2017-01-02
AREN,2014,BLACK,AUDI,Q7,SLINE PRST,SUV,6G,A,29864,27,3,4905414,38000,2017-01-02
GOAA,2014,WHITE,AUDI,A4 FWD,PREMIUM +,4DSN,4GT,A,56321,41,2,4905415,18900,2017-01-02
GOAA,2014,WHITE,AUDI,A7,3.0 PRES,4DHB,6G,A,34370,37,1,4905415,37000,2017-01-02
MAA,2013,GREY,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,31722,39,2,4905423,27600,2017-01-02
MAA,2013,BLACK,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,24724,31,3,4905423,18600,2017-01-02
MAA,2016,BLACK,AUDI,A7,3.0 PRES,4DHB,6G,A,2696,25,4,4905414,46500,2017-01-02
MAA,2014,WHITE,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,28037,35,2,4905415,18900,2017-01-02
MAA,2013,GREY,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,23749,30,2,4905423,26000,2017-01-02
MAA,2016,BLACK,AUDI,Q3 AWD,PRESTIGE,SUV,4GT,A,5749,48,2,4905416,34600,2017-01-02
MAA,2013,BLACK,AUDI,S5,PREMIUM +,2DCP,6G,A,39858,39,2,4905423,30600,2017-01-02
NADE,2013,BLACK,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,39406,21,1,4905408,19700,2017-01-02
NADE,2014,BLACK,AUDI,A4 AWD,PREMIUM +,4DSN,4GT,A,25413,27,1,4905408,20500,2017-01-02
NADE,2014,BLACK,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,44234,22,1,4905408,16000,2017-01-02
NADE,2014,SILVER,AUDI,A5 2.0T PRES,PRES,2DCP,4GT,A,30996,33,3,4905408,27400,2017-01-02
NADE,2013,BLUE,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,43677,28,2,4905408,16100,2017-01-02
UAA,2007,BLACK,AUDI,A4 AWD V6,3.2L,4DSN,6G,A,142673,22,2,4910936,3000,2017-01-02
FAAO,2016,BLACK,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,4422,49,1,4910280,44200,2017-01-03
FAAO,2011,BLACK,AUDI,Q5 V6,3.2L PRES,4SUV,6G,A,53924,46,1,4910280,21000,2017-01-03
FAAO,2014,WHITE,AUDI,A6 FWD 4C,2.0T PRM +,4DSN,4GT,A,76252,45,5,4910280,18800,2017-01-03
FAAO,2010,RED,AUDI,TT,2.0T PRM +,2DCP,4GT,A,67953,39,3,4910280,16500,2017-01-03
SLAA,2010,BLACK,AUDI,Q5,PREMIUM +,4SUV,6G,A,81350,48,1,5019947,14100,2017-01-03
SONB,2013,GRAY,AUDI,A7,3.0 PRES,4DHB,6G,A,28368,27,5,4903703,27250,2017-01-03
OAA,2013,WHITE,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,33240,44,1,4958520,27200,2017-01-03
SKYA,2009,BLACK,AUDI,A4 AWD 4C,2.0T,2DCV,4GT,A,70874,30,1,5228198,7700,2017-01-03
SKYA,2006,BLUE,AUDI,A4 SEDAN,3.2L QTRO,4DSN,6G,A,129279,30,1,5087662,2700,2017-01-03
SVAA,2002,GRAY,AUDI,A4 AWD 4C,1.8T,4DSN,4GT,A,202706,25,1,5100049,1100,2017-01-03
SVAA,2008,WHITE,AUDI,A4 AWD 4C,2.0T,2DCV,4GT,A,66313,28,1,5100049,6400,2017-01-03
SVAA,2010,BLACK,AUDI,A6 FWD V6,3.2L PRM,4DSN,6G,A,89143,36,2,5046506,7800,2017-01-03
SVAA,2008,TAN,AUDI,TT AWD V6,3.2L,2DCV,6G,A,77776,41,1,5100049,11800,2017-01-03
FAAO,2012,BLUE,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,57576,41,1,5329615,19800,2017-01-03
FAAO,2016,BLACK,AUDI,A6 FWD 4C,PREMIUM,4DSN,4GT,A,26618,43,1,5329615,27600,2017-01-03
HATA,2006,GRAY,AUDI,A4 AWD 4C,2.0T,4DSN,4GT,A,151295,34,6,5099316,2500,2017-01-03
RAA,2016,BLACK,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,13685,46,1,5007151,35000,2017-01-03
SKYA,2007,GOLD,AUDI,A6 AWD V6,3.2L,4DSN,6G,A,86122,39,3,5021542,6700,2017-01-03
AAAI,2010,BLACK,AUDI,A6 AWD V8,4.2L PRES,4DSN,8G,A,90204,28,7,5387552,9800,2017-01-03
AREN,2007,GRAY,AUDI,A4 AWD 4C,2.0T,4DSN,4GT,A,133099,36,1,5026801,3600,2017-01-03
FAAO,2012,BLACK,AUDI,A4 FWD,2.0T PRM,4DSN,4GT,A,44878,38,1,5403066,13600,2017-01-03
SKYA,2010,BLUE,AUDI,A6 AWD V6,3.0T PRM +,4DSN,6G,A,155600,42,1,5064818,7100,2017-01-03
AAAI,2011,BLUE,AUDI,Q5 V6,3.2L PRES,4SUV,6G,A,81996,36,1,5351940,17700,2017-01-03
OAA,2010,SILVER,AUDI,Q7 V6,3.6L PRM +,SUV,6G,A,65149,42,1,5198492,20250,2017-01-03
FAAO,2017,BLACK,AUDI,A4 FWD,PREMIUM,4DSN,4GT,A,2643,50,9,5011412,32000,2017-01-03
FAAO,2011,WHITE,AUDI,A6 FWD V6,3.2L PRM +,4DSN,6G,A,106941,43,1,5172730,11300,2017-01-03
FAAO,2014,WHITE,AUDI,A5 FWD,PREMIUM,2DCV,4GT,A,41301,38,1,4918814,22000,2017-01-03
RAA,2004,BLACK,AUDI,A6 AWD V8,4.2L,4DSN,8G,A,135456,0,1,4918814,600,2017-01-03
SVAA,2007,GRAY,AUDI,Q7 V8,PREMIUM,SUV,8G,A,92912,29,2,5177137,9800,2017-01-03
AAAW,2006,GRAY,AUDI,A6 AWD V6,3.2L,4DSN,6G,A,109363,21,1,4938080,2700,2017-01-03
SVAA,2015,BLACK,AUDI,A3 FWD 4C,1.8T PRM,4DSN,4GT,A,8170,46,1,5345314,21400,2017-01-03
AAAW,2008,BLACK,AUDI,Q7 V6,3.6L,4SUV,6G,A,115490,21,1,4907836,4900,2017-01-03
FAAO,2016,SILVER,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,26259,37,4,4913289,28000,2017-01-03
SVAA,2015,BLACK,AUDI,Q7,SLINE PRST,SUV,6G,A,14360,48,1,5070725,45500,2017-01-03
THAA,2007,BLACK,AUDI,Q7 V8,PREMIUM,SUV,8G,A,122633,20,1,4935662,5400,2017-01-03
SVAA,2011,BLUE,AUDI,A4 AWD,2.0T PRM,4DSN,4GT,A,48479,44,1,4918814,12000,2017-01-03
OAA,2011,WHITE,AUDI,A5 AWD,2.0T PRM +,2DCV,4GT,A,91106,40,3,5124918,13800,2017-01-03
SKYA,2011,WHITE,AUDI,Q5 4C,2.0T PRM +,4SUV,4G,A,86070,43,2,5095825,14000,2017-01-03
DFWA,2016,WHITE,AUDI,Q3 FWD,PREMIUM +,SUV,4GT,A,26805,39,4,4913289,24500,2017-01-03
DFWA,2016,SILVER,AUDI,A3 AWD 4C,PREMIUM +,4DSN,4GT,A,13208,47,1,4905416,26000,2017-01-03
DFWA,2013,WHITE,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,64543,36,1,4905415,20100,2017-01-03
DFWA,2016,GRAY,AUDI,S4,PREMIUM +,4DSN,6G,A,10534,35,1,4905414,42200,2017-01-03
DFWA,2014,WHITE,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,26163,37,4,4905414,16400,2017-01-03
DFWA,2013,BLACK,AUDI,A5 AWD,PREMIUM +,2DCP,4GT,A,17071,19,3,4905414,20900,2017-01-03
DFWA,2014,BLACK,AUDI,A5 AWD,PREMIUM +,2DCV,4GT,A,35934,26,2,4905414,24600,2017-01-03
HATA,2007,GRAY,AUDI,A4 AWD 4C,2.0T,4DSN,4GT,A,113504,20,2,4912056,800,2017-01-03
BWAE,2009,WHITE,AUDI,A4 AWD 4C,2.0T PRM,4DSN,4GT,A,106336,10,2,4909597,3700,2017-01-03
DAA,2009,SILVER,AUDI,A4 FWD 4C,2.0T PRM,4DSN,4GT,A,87991,0,1,5004627,3000,2017-01-03
DAA,2011,WHITE,AUDI,Q5 4C,2.0T PRM,4SUV,4G,A,107532,33,1,5004627,6300,2017-01-03
DALA,2007,BLACK,AUDI,A6 AWD V8,4.2L,4DSN,8G,A,166056,20,5,4900463,650,2017-01-03
BAA,2006,BLUE,AUDI,A8 L V8,4.2L,4DSN,8G,A,138512,26,3,4910280,4500,2017-01-04
CADE,2016,WHITE,AUDI,A3 E-TRON,PREMIUM,4DHB,4H,A,7172,43,1,5141100,29750,2017-01-04
SAAA,2015,SILVER,AUDI,Q7,PREMIUM +,SUV,6G,A,41291,40,2,5319762,35600,2017-01-04
SDAA,2011,SILVER,AUDI,A6 AWD V6,3.0T PRM +,4DSN,6G,A,60544,36,1,5319172,16100,2017-01-04
SDAA,2010,GRAY,AUDI,A5 FWD 4C,PREMIUM +,2DCV,4GT,A,57236,42,1,5368629,13000,2017-01-04
NADE,2013,BLACK,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,18522,35,1,5293268,25400,2017-01-04
NADE,2012,GRAY,AUDI,A4 AWD,2.0T PRM +,4DSN,4GT,A,122388,49,3,5136490,9800,2017-01-04
SDAA,2013,GRAY,AUDI,Q7,SLINE PRST,SUV,6G,A,34812,37,1,5227858,36750,2017-01-04
MAAI,2011,BLACK,AUDI,A5 AWD,2.0T PRM,2DCP,4GT,A,72344,43,1,5332489,13000,2017-01-04
NADE,2008,GOLD,AUDI,Q7 V8,4.2L PRM,4SUV,8G,A,105532,37,1,5358024,10900,2017-01-04
BCAA,2011,BLACK,AUDI,A6 AWD V6,3.0T PRES,4DSN,6G,A,93913,35,1,5030042,13000,2017-01-04
CADE,2007,GRAY,AUDI,A4 FWD 4C,2.0T,4DSN,4GT,A,57487,34,1,5342110,4200,2017-01-04
NADE,2013,BLACK,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,47166,39,2,5381700,23000,2017-01-04
SAAA,2016,BLUE,AUDI,S4,PREMIUM +,4DSN,6G,A,24401,42,2,5057806,40100,2017-01-04
UAA,2012,GRAY,AUDI,A4 AWD,2.0T PRM +,4DSN,4GT,A,68482,29,5,5153099,13800,2017-01-04
BCAA,2013,WHITE,AUDI,A6 AWD V6,PRESTIGE,4DSN,6G,A,28300,37,1,4997069,31250,2017-01-04
BCAA,2011,BLACK,AUDI,Q5 4C,2.0T PRM,4SUV,4G,A,111194,35,1,4997069,12000,2017-01-04
BCAA,2015,WHITE,AUDI,Q7,PREMIUM +,SUV,6G,A,49613,48,1,4997069,36000,2017-01-04
CADE,2014,WHITE,AUDI,A4 FWD,PREMIUM,4DSN,4GT,A,32384,40,1,5070299,19500,2017-01-04
CADE,2012,GRAY,AUDI,A5 AWD,2.0T PRM +,2DCP,4GT,A,81155,34,1,5070299,14300,2017-01-04
CADE,2013,WHITE,AUDI,A7,3.0 PRM +,4DHB,6G,A,34390,30,1,5070299,34250,2017-01-04
SSAA,2009,RED,AUDI,TT FWD 4C,PREMIUM,2DCP,4GT,A,68192,22,3,5013093,11900,2017-01-04
NADE,2014,BLUE,AUDI,S4,PREMIUM +,4DSN,6G,A,36128,39,1,5141513,32000,2017-01-04
NADE,2014,BLUE,AUDI,Q7,PREMIUM +,SUV,6G,A,52749,40,1,5141513,29250,2017-01-04
NASH,2012,BLACK,AUDI,Q5 4C,2.0T PRM,4SUV,4G,A,39435,30,2,5168769,12700,2017-01-04
NASH,2010,BLUE,AUDI,Q7 V6,3.6L PRM +,SUV,6G,A,76533,18,1,5353114,14500,2017-01-04
BCAA,2012,BLACK,AUDI,Q7,3.0T SLINE,SUV,6GT,A,72021,37,1,5034179,25600,2017-01-04
CADE,2014,GRAY,AUDI,A4 FWD,PREMIUM,4DSN,4GT,A,29520,47,2,5316375,17000,2017-01-04
CADE,2009,BLACK,AUDI,A4 FWD 4C,2.0T,2DCV,4GT,A,42402,34,1,5060860,11000,2017-01-04
CADE,2008,BLACK,AUDI,A4 FWD 4C,2.0T,4DSN,4GT,A,38059,29,1,5316375,8000,2017-01-04
CADE,2014,GRAY,AUDI,Q5 V6,PREMIUM +,SUV,6G,A,58213,37,1,5035767,25500,2017-01-04
BCAA,2014,TAN,AUDI,ALLROAD,PREMIUM +,4WGN,4GT,A,47026,37,3,5291789,23500,2017-01-04
BCAA,2014,WHITE,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,38309,43,3,5291789,18300,2017-01-04
BCAA,2015,BLACK,AUDI,Q7,PREMIUM +,SUV,6G,A,54493,43,2,5291789,31500,2017-01-04
BCAA,2013,WHITE,AUDI,A6 FWD 4C,2.0T PRM +,4DSN,4GT,A,60563,42,1,5291789,17500,2017-01-04
BCAA,2011,BLACK,AUDI,A3 AWD,2.0T PRM +,4DHB,4GT,A,33167,34,1,5109958,18200,2017-01-04
BCAA,2011,BLACK,AUDI,Q5 4C,2.0T PRM +,4SUV,4G,A,87303,39,1,5109958,13100,2017-01-04
DALA,2007,GRAY,AUDI,A4 FWD 4C,2.0T,4DSN,4GT,A,158079,32,1,5408248,2900,2017-01-04
DALA,2007,WHITE,AUDI,A4 AWD 4C,2.0T,4DSN,4GT,A,71480,36,1,5005065,7200,2017-01-04
SAAA,2013,SILVER,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,51887,45,3,4996436,18400,2017-01-04
NADE,2014,WHITE,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,53810,47,1,5260743,22400,2017-01-04
NADE,2014,BLUE,AUDI,A6 3.0T PREM+,PREM+,4DSN,6G,A,40624,27,3,4905408,25600,2017-01-04
NADE,2015,GRAY,AUDI,A3 2.0T PREM,PREM,4DSN,4GT,A,46110,28,4,4905408,16800,2017-01-04
NADE,2015,BLACK,AUDI,A8L 3.0T PREM,PREM,4DSN,6G,A,15567,26,5,4905408,45100,2017-01-04
NADE,2013,BLACK,AUDI,A4 AWD,PREMIUM,4DSN,4GT,6,25271,19,1,4905408,17000,2017-01-04
NADE,2014,WHITE,AUDI,Q7,PREMIUM +,SUV,6G,A,67092,25,2,4905408,25000,2017-01-04
NADE,2014,BLUE,AUDI,A8 L V8,4.0T,4DSN,8GT,A,21222,23,2,4905408,40200,2017-01-04
NADE,2014,WHITE,AUDI,SQ5 3.0T PREM+,PREM+,SUV,6G,A,52029,22,3,4905408,27800,2017-01-04
NADE,2014,BLUE,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,37576,17,1,4905408,16400,2017-01-04
NADE,2012,GRAY,AUDI,A6 AWD V6,PRESTIGE,4DSN,6G,A,103442,38,2,4997069,15500,2017-01-04
NADE,2009,WHITE,AUDI,A4 AWD V6,3.2L PRM +,4DSN,6G,A,94328,31,2,4997069,6700,2017-01-04
DALA,2011,GRAY,AUDI,Q5 4C,2.0T PRM,4SUV,4G,A,70621,41,1,5147413,12500,2017-01-04
NADE,2009,GRAY,AUDI,A4 AWD 4C,2.0T PRM,4DSN,4GT,A,85841,27,1,5320490,6450,2017-01-04
NADE,2009,BLUE,AUDI,A4 AWD 4C,2.0T PRM +,4WGN,4GT,A,90118,35,4,5085055,8000,2017-01-04
NADE,2006,BLACK,AUDI,A3 FWD 4C,PREMIUM,4DHB,4GT,A,136329,25,4,5343548,1700,2017-01-04
AAA,2016,WHITE,AUDI,A5,PREMIUM +,2DCV,4GT,A,12733,44,3,4905415,38800,2017-01-04
AAA,2016,WHITE,AUDI,TT,2.0T,2DCP,4GT,A,7977,48,2,4905415,36600,2017-01-04
AAA,2016,WHITE,AUDI,TT,2.0T,2DCP,4GT,A,8459,48,1,4905416,36000,2017-01-04
AAA,2014,GREY,AUDI,A8 L V6,3.0T,4DSN,6G,A,22268,36,1,4905415,41200,2017-01-04
AAA,2013,BLACK,AUDI,A6 FWD 4C,2.0T PRM +,4DSN,4GT,A,49369,44,1,4905416,22400,2017-01-04
NADE,2014,BLACK,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,79531,27,2,4971507,16500,2017-01-04
NADE,2014,BLACK,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,76410,33,1,4971507,16600,2017-01-04
NADE,2015,BLACK,AUDI,A3,PREMIUM,4DSN,4GT,A,33144,44,1,4971507,19600,2017-01-04
AAA,2014,GREY,AUDI,Q7,PRESTIGE,SUV,6DT,A,54603,31,1,4918814,35200,2017-01-04
NADE,2006,SILVER,AUDI,A6 AWD V6,3.2L,4DSN,6G,A,151107,20,1,4918814,2800,2017-01-04
AAA,2015,BLACK,AUDI,Q7,SLINE PRST,SUV,6G,A,20803,50,1,5342070,45000,2017-01-04
AAA,2015,WHITE,AUDI,SQ5,PREMIUM +,SUV,6G,A,27873,34,1,4997068,37500,2017-01-04
SVAA,2007,BROWN,AUDI,A4 FWD 4C,2.0T,2DCV,4GT,A,98828,29,1,5091457,4100,2017-01-04
AAA,2008,WHITE,AUDI,A4 FWD 4C,2.0T,4DSN,4GT,A,65480,39,1,5092003,7200,2017-01-04
AAA,2014,TAN,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,41685,43,1,5000381,22400,2017-01-04
AAA,2015,SILVER,AUDI,A8 L V8,4.0T,4DSN,8GT,A,10738,42,1,5000295,59800,2017-01-04
AAA,2015,SILVER,AUDI,S5,PREMIUM +,2DCP,6G,A,21338,47,1,5000295,40500,2017-01-04
BAA,2004,WHITE,AUDI,A4 AWD V6,3.0L,4DSN,6G,A,67203,37,1,5105211,4850,2017-01-04
SVAA,2010,WHITE,AUDI,Q7 V6,3.6L PRM,SUV,6G,A,118968,35,1,5320998,13100,2017-01-04
LMAA,2009,BLACK,AUDI,A6 FWD V6,PREMIUM,4DSN,6G,A,109706,28,2,5377368,7900,2017-01-04
MAAI,2013,RED,AUDI,S7,PRESTIGE,4DHB,8G,A,44891,39,1,5332488,45250,2017-01-04
SVAA,2011,BLUE,AUDI,Q5 4C,2.0T PRM +,4SUV,4GT,A,35497,44,2,5012911,16200,2017-01-04
SWFL,2009,BLACK,AUDI,A4 AWD 4C,2.0T PRES,4DSN,4GT,A,1,10,1,5259933,2500,2017-01-04
AYCA,2014,WHITE,AUDI,Q7,PREMIUM +,SUV,6G,A,102939,48,3,5280246,22300,2017-01-04
PXAA,2010,WHITE,AUDI,A4 FWD,2.0T PRM +,4DSN,4GT,A,91185,34,1,4993796,8500,2017-01-05
THAA,2006,BLACK,AUDI,A6 FWD V6,3.2L,4DSN,6G,A,124289,31,1,5393257,3900,2017-01-05
THAA,2009,BLACK,AUDI,A6 AWD V6,PRESTIGE,4DSN,6G,A,76449,28,1,5026716,9800,2017-01-05
DFWA,2006,BLACK,AUDI,A3 FWD 4C,PREMIUM,4DHB,4GT,A,82953,36,1,5334199,4700,2017-01-05
DFWA,2007,GRAY,AUDI,A4 FWD 4C,2.0T,4DSN,4GT,A,96951,46,1,5153686,3700,2017-01-05
MAA,2013,RED,AUDI,TTS AWD,2.0T PRES,2DCP,4GT,A,42562,35,2,4920442,27100,2017-01-05
SCAA,2014,WHITE,AUDI,A4 FWD,PREMIUM,4DSN,4GT,A,33175,50,2,5229855,19400,2017-01-05
SPAA,2014,BLACK,AUDI,A6 AWD V6,PRESTIGE,4DSN,6G,A,23109,20,1,5191190,23200,2017-01-05
DAAE,2012,WHITE,AUDI,Q5 V6,3.2L PRM +,4SUV,6G,A,65930,43,1,5271128,20300,2017-01-05
OMAA,2008,SILVER,AUDI,A4 AWD V6,3.2L,4DSN,6G,A,79573,28,1,5039173,8000,2017-01-05
SCAA,2014,SILVER,AUDI,A4 FWD,PREMIUM,4DSN,4GT,A,25373,44,3,5033211,18500,2017-01-05
SCAA,2014,BLUE,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,39870,41,3,5033211,27000,2017-01-05
SCAA,2005,GRAY,AUDI,A4 AWD V6,3.2L,4DSN,6G,A,127951,22,1,5054153,1800,2017-01-05
SCAA,1999,SILVER,AUDI,A4,2.8L,4DSN,6G,A,113180,21,3,5033211,950,2017-01-05
WPBA,2005,SILVER,AUDI,A4 FWD 4C,1.8T,4DSN,4GT,A,122725,27,1,5091839,2600,2017-01-05
WPBA,2014,SILVER,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,12348,49,1,5091839,29400,2017-01-05
WPBA,2016,BLACK,AUDI,A6 AWD 4C,PREMIUM +,4DSN,4GT,A,6641,48,1,5091839,40600,2017-01-05
WPBA,2014,WHITE,AUDI,A4 FWD,PREMIUM,4DSN,4GT,A,45354,38,1,5091839,17100,2017-01-05
WPBA,2015,BLACK,AUDI,A8 L V8,4.0T,4DSN,8GT,A,7975,44,1,5091839,60100,2017-01-05
WPBA,2014,BLACK,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,49658,41,1,5091839,17600,2017-01-05
WPBA,2013,BLACK,AUDI,TTS AWD,2.0T PRES,2DCV,4GT,A,10920,43,1,5091839,30500,2017-01-05
WPBA,2013,BLACK,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,46955,37,1,5091839,21000,2017-01-05
WPBA,2013,BLACK,AUDI,TTS AWD,2.0T PRM +,2DCV,4GT,A,39368,44,1,5266441,26800,2017-01-05
WPBA,2013,GRAY,AUDI,A6 FWD 4C,2.0T PRM +,4DSN,4GT,A,48055,39,1,5276840,21400,2017-01-05
WPBA,2015,WHITE,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,34669,41,1,5006255,25200,2017-01-05
TBAA,2012,WHITE,AUDI,A4 AWD,2.0T PRM +,4DSN,4GT,A,54203,40,1,5000609,17500,2017-01-05
MAA,2013,WHITE,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,24759,44,1,5402663,27250,2017-01-05
MAA,2014,WHITE,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,37293,42,1,5402663,27000,2017-01-05
MAA,2012,BLACK,AUDI,A5 AWD,2.0T PRM +,2DCP,4GT,A,75781,38,1,5322729,15250,2017-01-05
MAA,2014,SILVER,AUDI,A7,3.0 PRM +,4DHB,6G,A,46552,37,2,5402663,32500,2017-01-05
MAA,2014,BLACK,AUDI,SQ5,PREMIUM +,SUV,6G,A,52332,44,2,5402663,33000,2017-01-05
MAA,2014,BLUE,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,35247,42,1,5402663,25250,2017-01-05
MAA,2013,BLUE,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,65096,46,2,5402663,19250,2017-01-05
MAA,2014,GREY,AUDI,S6,PRESTIGE,4DSN,8GT,A,43345,38,9,5321988,44750,2017-01-05
TBAA,2012,GRAY,AUDI,Q7,3.0T SLINE,SUV,6GT,A,20186,36,2,4995576,31000,2017-01-05
LOUA,2015,BLACK,AUDI,Q3 FWD,2.0T PRM +,SUV,4GT,A,80765,36,1,4971507,17000,2017-01-05
AAA,2011,BLACK,AUDI,A6 FWD V6,3.2L PRM +,4DSN,6G,A,49026,34,1,5097111,15900,2017-01-05
AAA,2012,BLACK,AUDI,Q5 4C,2.0T PRM +,4SUV,4G,A,83950,27,2,5007194,14200,2017-01-05
MAA,2012,BLACK,AUDI,Q5 4C,2.0T PRM +,4SUV,4G,A,60176,43,1,5084574,17900,2017-01-05
MAA,2015,SILVER,AUDI,A3 AWD 4C,PREMIUM,2DCV,4GT,A,22421,43,1,5011813,25500,2017-01-05
MAA,2015,WHITE,AUDI,A7,3.0 PRM +,4DHB,6G,A,24960,38,1,5011813,43500,2017-01-05
MAA,2013,WHITE,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,32606,34,5,5011813,23000,2017-01-05
MAA,2014,BLACK,AUDI,Q5 V6,PRESTIGE,SUV,6DT,A,38781,41,1,5011813,33000,2017-01-05
MAA,2013,BLACK,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,42326,37,1,5011813,23000,2017-01-05
MAA,2009,BLACK,AUDI,A8 L V8,4.2L,4DSN,8G,A,85361,37,1,5215533,13600,2017-01-05
FAA,2002,GRAY,AUDI,A4 AWD V6,3.0L,4DSN,6G,A,174498,36,1,5096771,1000,2017-01-05
DFWA,2014,WHITE,AUDI,A5 AWD,PREMIUM +,2DCP,4GT,A,29615,21,1,4905414,18400,2017-01-05
MAA,2012,BLACK,AUDI,A5 AWD,2.0T PRM +,2DCV,4GT,A,11811,43,1,5372193,25700,2017-01-05
MAA,2015,SILVER,AUDI,TTS,2.0T,2DCV,4GT,A,19755,50,2,5372193,37000,2017-01-05
MAA,2017,WHITE,AUDI,Q7,PREMIUM +,SUV,6G,A,11262,45,1,5372193,53700,2017-01-05
MAA,2014,WHITE,AUDI,Q7,PREMIUM +,SUV,6G,A,27431,35,1,5372193,34800,2017-01-05
DETA,2011,BLACK,AUDI,A6 AWD V6,3.0T PRES,4DSN,6GT,A,89902,50,1,5096225,14100,2017-01-05
MAA,2012,BLACK,AUDI,A4 AWD,2.0T PRM,4DSN,4GT,A,35029,33,1,4900557,13000,2017-01-05
MAA,2014,BLUE,AUDI,A4 AWD,PREMIUM +,4DSN,4GT,A,40472,27,1,4905414,17800,2017-01-05
MAA,2014,TAN,AUDI,A5 AWD,PREMIUM +,2DCP,4GT,A,48553,35,1,4905415,21400,2017-01-05
MAA,2016,BLUE,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,12575,37,1,4905415,33200,2017-01-05
MAA,2014,BLACK,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,39145,37,1,4905415,26000,2017-01-05
MAA,2013,BLACK,AUDI,A8 L V6,3.0L,4DSN,6G,A,32617,42,1,4905415,38600,2017-01-05
MAA,2013,SILVER,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,26569,37,1,4905414,23800,2017-01-05
MAA,2014,BLACK,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,83733,43,1,4905415,19200,2017-01-05
MAA,2013,BLUE,AUDI,A5 AWD,PREMIUM +,2DCV,4GT,A,47773,41,1,4905423,25200,2017-01-05
MAA,2014,SILVER,AUDI,A4 AWD,PREMIUM +,4DSN,4GT,6,49292,43,1,4905414,21400,2017-01-05
MAA,2014,GREY,AUDI,S4,PRESTIGE,4DSN,6G,A,34996,37,1,4905415,33600,2017-01-05
MAA,2014,GREY,AUDI,A4 AWD,PREMIUM +,4DSN,4GT,A,34553,31,1,4905415,19200,2017-01-05
MAA,2014,BLACK,AUDI,A6 AWD V6,PREMIUM +,4DSN,6G,A,44404,38,2,4905414,26000,2017-01-05
MAA,2015,BLUE,AUDI,Q5 4C,PREMIUM +,SUV,4GT,A,4877,41,1,4905423,35000,2017-01-05
MAA,2015,WHITE,AUDI,A3 FWD 4C,1.8T PRM,4DSN,4GT,A,41764,35,2,4905415,16800,2017-01-05
MAA,2013,SILVER,AUDI,A6 AWD 4C,2.0T PRM +,4DSN,4GT,A,39657,37,1,4905415,22600,2017-01-05
MAA,2014,BLUE,AUDI,A5 AWD,PREMIUM +,2DCP,4GT,A,26678,42,1,4905423,27400,2017-01-05
MAA,2013,GREY,AUDI,A6 AWD V6,PRESTIGE,4DSN,6G,A,37525,35,1,4905415,26600,2017-01-05
MAA,2013,WHITE,AUDI,Q5 4C,PREMIUM,SUV,4GT,A,29710,40,1,4905415,26000,2017-01-05
MAA,2013,WHITE,AUDI,A4 AWD,PREMIUM,4DSN,4GT,A,44228,29,1,4905414,16000,2017-01-05
