auction_code,car_year,color,make,model,body,transmission,mileage,condition_grade,times_run,sale_price,formatted_sold_date
AYCA,2005,SILVER,ACURA,MDX,SUV,A,182757,24,1,2400,2017-01-02
AYCA,2009,MAROON,ACURA,MDX,SUV,A,145063,36,4,8000,2017-01-02
AYCA,2001,GOLD,ACURA,MDX,SUV,A,205796,13,1,1200,2017-01-02
GCAA,2014,WHITE,ACURA,RLX,4DSN,A,41469,29,2,21000,2017-01-02
MAA,2014,GREY,ACURA,MDX,SUV,A,31563,30,1,28300,2017-01-02
MAA,2013,BLACK,ACURA,TL,4DSN,A,8159,27,1,16000,2017-01-02
MAA,2013,GREY,ACURA,ILX,4DSN,A,41464,26,1,11700,2017-01-02
MAA,2013,SILVER,ACURA,ILX,4DSN,A,36432,20,1,12600,2017-01-02
MAA,2013,SILVER,ACURA,TL,4DSN,A,20055,19,1,15500,2017-01-02
MAA,2014,BLACK,ACURA,TL,4DSN,A,21899,26,2,17500,2017-01-02
MAA,2014,WHITE,ACURA,ILX,4DSN,A,23294,27,1,14500,2017-01-02
MAA,2014,BLACK,ACURA,ILX,4DSN,A,15246,25,1,13400,2017-01-02
MAA,2013,BLACK,ACURA,ILX,4DSN,A,23561,13,1,12700,2017-01-02
MAA,2014,BLACK,ACURA,MDX,SUV,A,46384,21,1,25200,2017-01-02
MAA,2013,SILVER,ACURA,ILX,4DSN,A,33297,23,1,11800,2017-01-02
MAA,2014,BLACK,ACURA,MDX,SUV,A,72843,25,1,22000,2017-01-02
MAA,2014,WHITE,ACURA,TL,4DSN,A,19819,27,1,17600,2017-01-02
MAA,2014,BLACK,ACURA,MDX,SUV,A,49519,20,1,25300,2017-01-02
MAA,2013,GREY,ACURA,ILX,4DSN,P,40392,26,2,12700,2017-01-02
MAA,2014,BLACK,ACURA,RLX,4DSN,A,45828,23,1,20400,2017-01-02
MAA,2013,BLACK,ACURA,ILX,4DSN,P,37841,25,1,11700,2017-01-02
MAA,2015,BLACK,ACURA,RDX,SUV,A,17097,44,1,28600,2017-01-02
MAA,2014,BLACK,ACURA,TSX,4DSN,A,48433,28,3,14100,2017-01-02
MAA,2013,GREY,ACURA,ILX,4DSN,P,19403,35,2,12800,2017-01-02
MAA,2013,BLACK,ACURA,TSX,4DSN,A,29889,21,1,14700,2017-01-02
BIGH,2008,SILVER,ACURA,MDX,SUV,A,108440,27,1,9300,2017-01-03
SLAA,2003,SILVER,ACURA,MDX,SUV,A,166970,13,1,1900,2017-01-03
SKYA,2010,BLUE,ACURA,TL,4DSN,A,101390,41,1,10900,2017-01-03
BWAE,2013,WHITE,ACURA,RDX,SUV,A,151965,46,2,10000,2017-01-03
AAAI,2004,GREEN,ACURA,MDX,SUV,A,230599,20,1,800,2017-01-03
SKYA,2007,SILVER,ACURA,MDX,SUV,A,160725,16,1,5400,2017-01-03
SKYA,2002,BLUE,ACURA,RSX,2DCP,A,129644,28,1,1800,2017-01-03
SKYA,2007,GRAY,ACURA,MDX,SUV,A,131984,34,2,8200,2017-01-03
FAAO,2008,GRAY,ACURA,MDX,SUV,A,87416,34,1,13000,2017-01-03
SVAA,2009,BLACK,ACURA,MDX,SUV,A,74181,28,1,13500,2017-01-03
RAA,2012,MAROON,ACURA,RDX,SUV,A,45045,38,3,15750,2017-01-03
FAAO,2014,GRAY,ACURA,RLX,4DSN,A,12213,47,2,26600,2017-01-03
FAAO,2013,SILVER,ACURA,ILX,4DSN,A,46035,45,3,12600,2017-01-03
FAAO,2014,MAROON,ACURA,RDX,SUV,A,61228,42,2,19100,2017-01-03
FAAO,2013,BLACK,ACURA,TL,4DSN,A,50037,39,3,15000,2017-01-03
FAAO,2013,WHITE,ACURA,TL,4DSN,A,37440,38,2,17400,2017-01-03
FAAO,2013,GRAY,ACURA,TL,4DSN,A,32381,22,2,15800,2017-01-03
GOAA,2007,MAROON,ACURA,MDX,SUV,A,159315,27,2,5700,2017-01-03
GOAA,2008,GRAY,ACURA,TL,4DSN,A,197620,15,1,4000,2017-01-03
GOAA,2001,NIGHTHAW,ACURA,CL,2DCP,A,112101,29,1,1200,2017-01-03
AAA,2001,SILVER,ACURA,MDX,SUV,A,224084,21,4,2100,2017-01-03
AAA,2001,WHITE,ACURA,CL,2DCP,A,257071,24,1,800,2017-01-03
AAA,2003,BLACK,ACURA,TL,4DSN,A,192843,19,1,1300,2017-01-03
AAA,2005,BLACK,ACURA,MDX,SUV,A,153855,35,1,4500,2017-01-03
AAA,2004,BLUE,ACURA,MDX,SUV,A,182737,21,1,2900,2017-01-03
AAA,2006,BLACK,ACURA,MDX,SUV,A,151898,29,1,5500,2017-01-03
DAA,2012,BLACK,ACURA,TL,4DSN,A,52422,48,1,17000,2017-01-03
DAA,2007,BLACK,ACURA,MDX,SUV,A,189551,12,3,5200,2017-01-03
AAA,2005,GREY,ACURA,MDX,SUV,A,193837,19,1,1600,2017-01-03
OAA,2013,WHITE,ACURA,TL,4DSN,A,31701,44,2,17000,2017-01-03
OAA,2013,BLACK,ACURA,TL,4DSN,A,44927,41,1,17000,2017-01-03
OAA,2013,BLACK,ACURA,TL,4DSN,A,35382,41,1,19900,2017-01-03
OAA,2013,WHITE,ACURA,TL,4DSN,A,15402,40,2,17600,2017-01-03
OAA,2014,WHITE,ACURA,ILX,4DSN,A,27174,38,1,14200,2017-01-03
OAA,2014,BLACK,ACURA,MDX,SUV,A,30692,34,2,28800,2017-01-03
OAA,2014,BLACK,ACURA,ILX,4DSN,A,7977,33,1,14800,2017-01-03
OAA,2014,BLACK,ACURA,RDX,SUV,A,37251,33,1,22000,2017-01-03
SVAA,2005,BLUE,ACURA,MDX,SUV,A,157366,16,1,3400,2017-01-03
MAA,2014,GREY,ACURA,MDX,SUV,A,47790,41,3,28800,2017-01-03
RAA,2016,SILVER,ACURA,MDX,SUV,A,25185,50,2,36200,2017-01-03
OAA,2012,BLACK,ACURA,TL,4DSN,A,31262,13,5,17000,2017-01-03
MAA,2014,BLACK,ACURA,MDX,SUV,A,26332,16,1,27000,2017-01-03
MAA,2014,BLACK,ACURA,MDX,SUV,A,35986,34,1,29100,2017-01-03
BAA,2011,SILVER,ACURA,MDX,SUV,A,84628,35,8,14000,2017-01-04
ALOH,2008,BLACK,ACURA,MDX,SUV,A,95448,32,2,13250,2017-01-04
KCAA,2006,SILVER,ACURA,TL,4DSN,A,82504,33,1,8000,2017-01-04
NADE,2008,GRAY,ACURA,MDX,SUV,A,130936,27,1,7400,2017-01-04
SDAA,2004,GRAY,ACURA,RSX,2DCP,6,128534,16,1,4000,2017-01-04
NADE,2010,WHITE,ACURA,MDX,SUV,A,80552,26,10,17000,2017-01-04
BCAA,2016,GRAY,ACURA,TL,4DSN,A,868,50,1,26500,2017-01-04
BCAA,2010,GRAY,ACURA,ZDX,SUV,A,73028,40,1,17500,2017-01-04
SDAA,2010,GRAY,ACURA,RDX,SUV,A,136685,27,1,7600,2017-01-04
SDAA,2002,RED,ACURA,MDX,SUV,A,200102,20,1,1800,2017-01-04
NADE,2014,BLACK,ACURA,RDX,SUV,A,41259,46,1,23250,2017-01-04
BCAA,2006,BLUE,ACURA,MDX,SUV,A,104228,27,1,7200,2017-01-04
BCAA,2008,BLACK,ACURA,TL,4DSN,A,77073,29,1,14500,2017-01-04
BCAA,2015,WHITE,ACURA,MDX,SUV,A,23777,37,1,31000,2017-01-04
MAAI,2007,SILVER,ACURA,MDX,SUV,A,130692,37,2,8700,2017-01-04
SSAA,2010,GREY,ACURA,RDX,SUV,A,83949,39,1,13300,2017-01-04
CADE,2011,SILVER,ACURA,TL,4DSN,A,130177,37,2,9000,2017-01-04
CADE,2006,WHITE,ACURA,MDX,SUV,A,193588,35,1,3250,2017-01-04
CADE,2006,BLACK,ACURA,MDX,SUV,A,139442,33,1,5250,2017-01-04
DALA,2013,GRAY,ACURA,RDX,SUV,A,98938,33,2,13000,2017-01-04
NASH,2014,SILVER,ACURA,MDX,SUV,A,37480,34,1,29800,2017-01-04
CADE,2001,SILVER,ACURA,MDX,SUV,A,127193,28,2,1700,2017-01-04
NADE,2010,BLACK,ACURA,MDX,SUV,A,94749,35,4,14700,2017-01-04
NADE,2010,GRAY,ACURA,TL,4DSN,A,95581,35,1,8700,2017-01-04
NADE,2007,BROWN,ACURA,RDX,SUV,A,61422,29,1,9600,2017-01-04
SVAA,2009,BLACK,ACURA,TSX,4DSN,A,145721,19,1,6700,2017-01-04
AAA,2015,BLACK,ACURA,TL,4DSN,A,20870,43,4,23800,2017-01-04
SVAA,2003,BLACK,ACURA,MDX,SUV,A,155117,23,1,2800,2017-01-04
GOAA,2011,GRAY,ACURA,MDX,SUV,A,88121,33,3,15900,2017-01-04
ALBA,2003,BLACK,ACURA,TL,4DSN,A,1,0,1,500,2017-01-04
JAX,2004,WHITE,ACURA,MDX,SUV,A,243617,31,1,1800,2017-01-05
THAA,2010,GRAY,ACURA,TL,4DSN,A,106670,37,1,9000,2017-01-05
AAA,2014,BLACK,ACURA,ILX,4DSN,A,46165,22,1,11700,2017-01-05
MAA,2013,SILVER,ACURA,RDX,SUV,A,30821,45,1,22600,2017-01-05
SCAA,2016,WHITE,ACURA,MDX,SUV,A,8160,42,1,38800,2017-01-05
DAAE,2014,WHITE,ACURA,RDX,SUV,A,63782,25,1,19000,2017-01-05
SCAA,2008,BLACK,ACURA,MDX,SUV,A,124062,35,1,10500,2017-01-05
SCAA,2003,SILVER,ACURA,MDX,SUV,A,165572,19,1,2600,2017-01-05
SPAA,2003,GRAY,ACURA,TL,4DSN,A,259614,19,1,1000,2017-01-05
LOUA,2010,BLACK,ACURA,TSX,4DSN,A,85259,40,1,10400,2017-01-05
CINA,2008,BLACK,ACURA,TL,4DSN,A,95744,35,1,10500,2017-01-05
PXAA,2008,GRAY,ACURA,TL,4DSN,A,141520,33,1,7900,2017-01-05
AAA,2005,SILVER,ACURA,MDX,SUV,A,160780,37,1,4700,2017-01-05
AAA,2007,SILVER,ACURA,RDX,SUV,A,119786,29,2,7100,2017-01-05
SPAA,2001,GREEN,ACURA,MDX,SUV,A,180084,16,1,1000,2017-01-05
TBAA,2010,BLACK,ACURA,MDX,SUV,A,72502,43,1,18300,2017-01-05
SCAA,2007,GRAY,ACURA,RDX,SUV,A,89392,40,1,10500,2017-01-05
DFWA,2004,BLUE,ACURA,MDX,SUV,A,213317,22,1,2200,2017-01-05
TBAA,2009,SILVER,ACURA,MDX,SUV,A,70783,35,1,13400,2017-01-05
FAA,2012,MAROON,ACURA,TL,4DSN,A,85532,34,1,13400,2017-01-05
MAA,2014,BLACK,ACURA,TL,4DSN,A,20356,44,1,19500,2017-01-05
MAA,2014,GREY,ACURA,TL,4DSN,A,21156,42,1,19500,2017-01-05
MAA,2013,SILVER,ACURA,ILX,4DSN,P,22021,43,1,14000,2017-01-05
MAA,2013,SILVER,ACURA,TL,4DSN,A,22444,42,1,17200,2017-01-05
MAA,2013,4608371,ACURA,TL,4DSN,A,22503,43,1,17200,2017-01-05
MAA,2013,MAROON,ACURA,ILX,4DSN,A,23995,42,1,14100,2017-01-05
MAA,2014,WHITE,ACURA,ILX,4DSN,A,25167,40,2,15600,2017-01-05
MAA,2014,BLACK,ACURA,ILX,4DSN,A,26448,43,1,14900,2017-01-05
MAA,2013,GREY,ACURA,TL,4DSN,A,28695,43,1,17600,2017-01-05
MAA,2014,GREY,ACURA,ILX,4DSN,A,29275,44,1,14400,2017-01-05
MAA,2013,4778293,ACURA,TL,4DSN,A,31639,41,2,16800,2017-01-05
MAA,2014,WHITE,ACURA,ILX,4DSN,A,31984,44,1,15900,2017-01-05
MAA,2014,4700286,ACURA,RDX,SUV,A,35827,41,2,21900,2017-01-05
MAA,2014,BLACK,ACURA,RDX,SUV,A,38355,41,2,23600,2017-01-05
MAA,2013,SILVER,ACURA,TL,4DSN,A,11071,36,1,16800,2017-01-05
MAA,2013,SILVER,ACURA,ILX,4DSN,P,16116,36,1,13900,2017-01-05
MAA,2013,GREY,ACURA,ILX,4DSN,A,16418,36,2,13500,2017-01-05
MAA,2013,GREY,ACURA,ILX,4DSN,P,17102,36,1,13600,2017-01-05
MAA,2013,SILVER,ACURA,ILX,4DSN,A,18343,37,1,13600,2017-01-05
MAA,2013,GREY,ACURA,TL,4DSN,A,18436,37,1,17000,2017-01-05
MAA,2013,BLACK,ACURA,ILX,4DSN,A,19595,36,1,13800,2017-01-05
MAA,2013,WHITE,ACURA,TL,4DSN,A,20878,37,1,16500,2017-01-05
MAA,2013,BLACK,ACURA,TL,4DSN,A,22674,39,1,15800,2017-01-05
MAA,2013,WHITE,ACURA,TL,4DSN,A,22938,37,2,17900,2017-01-05
MAA,2014,GREY,ACURA,RDX,SUV,A,23362,37,2,21200,2017-01-05
MAA,2014,BLACK,ACURA,ILX,4DSN,A,24418,36,2,16200,2017-01-05
MAA,2013,WHITE,ACURA,TL,4DSN,P,26169,38,1,17000,2017-01-05
MAA,2013,SILVER,ACURA,ILX,4DSN,P,28327,37,1,13900,2017-01-05
MAA,2013,BLACK,ACURA,ILX,4DSN,A,28843,39,2,14400,2017-01-05
MAA,2013,BLACK,ACURA,TL,4DSN,A,28961,38,2,17400,2017-01-05
MAA,2013,BLACK,ACURA,TL,4DSN,A,29168,36,2,16900,2017-01-05
MAA,2013,GREY,ACURA,TL,4DSN,A,31369,37,2,16800,2017-01-05
MAA,2013,BLACK,ACURA,ILX,4DSN,P,34692,39,2,13400,2017-01-05
MAA,2014,BLACK,ACURA,TL,4DSN,A,35231,39,1,19300,2017-01-05
MAA,2013,RED,ACURA,ILX,4DSN,P,36477,36,2,13700,2017-01-05
MAA,2013,4601139,ACURA,ILX,4DSN,A,36563,39,2,14300,2017-01-05
MAA,2013,GREY,ACURA,ILX,4DSN,P,36596,37,1,12800,2017-01-05
MAA,2013,BLACK,ACURA,TL,4DSN,P,37543,36,2,16600,2017-01-05
MAA,2013,BLACK,ACURA,ILX,4DSN,A,39178,36,3,13000,2017-01-05
MAA,2013,BLACK,ACURA,TL,4DSN,P,40879,36,3,16400,2017-01-05
THAA,2014,WHITE,ACURA,MDX,SUV,A,45413,34,1,30250,2017-01-05
SCAA,2007,BLACK,ACURA,TL,4DSN,6,95991,29,1,11400,2017-01-05
GCAA,2013,BLACK,ACURA,ILX,4DSN,A,30739,46,2,14500,2017-01-05
GCAA,2013,GRAY,ACURA,TL,4DSN,A,26296,46,1,17800,2017-01-05
GCAA,2013,SILVER,ACURA,TL,4DSN,A,17395,44,1,18100,2017-01-05
GCAA,2014,WHITE,ACURA,RDX,SUV,A,52881,43,2,21750,2017-01-05
GCAA,2013,SILVER,ACURA,TL,4DSN,A,27236,42,1,17700,2017-01-05
GCAA,2014,BLACK,ACURA,TL,4DSN,A,35162,41,2,17300,2017-01-05
GCAA,2013,GRAY,ACURA,RDX,SUV,A,50645,41,1,18800,2017-01-05
GCAA,2014,BLACK,ACURA,ILX,4DSN,A,41287,41,1,13700,2017-01-05
GCAA,2014,BLUE,ACURA,TL,4DSN,A,35938,41,1,17900,2017-01-05
GCAA,2014,BLACK,ACURA,RDX,SUV,A,45934,39,1,23500,2017-01-05
GCAA,2013,SILVER,ACURA,TL,4DSN,A,30322,39,1,16000,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,29504,39,1,16000,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,27953,39,1,16000,2017-01-05
GCAA,2013,GRAY,ACURA,ILX,4DSN,A,23471,38,1,14800,2017-01-05
GCAA,2014,GRAY,ACURA,TL,4DSN,A,13137,38,1,19500,2017-01-05
GCAA,2013,SILVER,ACURA,TL,4DSN,A,15846,38,1,17100,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,25504,38,1,16300,2017-01-05
GCAA,2013,BLACK,ACURA,ILX,4DSN,A,35767,37,1,13200,2017-01-05
GCAA,2013,SILVER,ACURA,TL,4DSN,A,23385,37,1,22000,2017-01-05
GCAA,2013,GRAY,ACURA,ILX,4DSN,A,18637,36,1,15000,2017-01-05
GCAA,2014,WHITE,ACURA,RDX,SUV,A,27783,36,1,25250,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,28892,35,1,16000,2017-01-05
GCAA,2013,GRAY,ACURA,ILX,4DSN,A,23686,35,1,14000,2017-01-05
GCAA,2013,BLACK,ACURA,ILX,4DSN,A,10849,35,1,14200,2017-01-05
GCAA,2013,SILVER,ACURA,ILX,4DSN,A,22704,34,1,14800,2017-01-05
GCAA,2014,GRAY,ACURA,MDX,SUV,A,28982,33,2,33000,2017-01-05
GCAA,2013,GRAY,ACURA,TL,4DSN,A,26039,31,1,15600,2017-01-05
GCAA,2013,GRAY,ACURA,TL,4DSN,A,44321,31,1,16600,2017-01-05
GCAA,2013,SILVER,ACURA,ILX,4DSN,A,29670,34,1,14600,2017-01-05
GCAA,2013,WHITE,ACURA,TL,4DSN,A,35968,29,1,16000,2017-01-05
GCAA,2013,WHITE,ACURA,TL,4DSN,A,43305,29,1,17100,2017-01-05
GCAA,2014,BLACK,ACURA,MDX,SUV,A,60129,31,2,23000,2017-01-05
GCAA,2013,BLACK,ACURA,ILX,4DSN,A,29303,28,1,12900,2017-01-05
GCAA,2014,SILVER,ACURA,RDX,SUV,A,36300,28,1,20750,2017-01-05
GCAA,2013,GRAY,ACURA,ILX,4DSN,A,16493,28,3,14000,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,29057,28,1,17600,2017-01-05
GCAA,2013,GRAY,ACURA,TL,4DSN,A,35541,28,1,14800,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,32453,27,1,15900,2017-01-05
GCAA,2014,MAROON,ACURA,TL,4DSN,A,33095,27,1,17500,2017-01-05
GCAA,2014,BLACK,ACURA,RLX,4DSN,A,37607,26,2,20000,2017-01-05
GCAA,2013,GRAY,ACURA,ILX,4DSN,A,29605,19,1,11200,2017-01-05
GCAA,2013,WHITE,ACURA,TL,4DSN,A,27053,15,1,16000,2017-01-05
GCAA,2013,BLACK,ACURA,TL,4DSN,A,23485,14,2,15300,2017-01-05
AAAI,2001,GREEN,ACURA,MDX,SUV,A,230212,24,1,1000,2017-01-05
MAA,2013,GREY,ACURA,TL,4DSN,A,27181,28,2,15400,2017-01-05
MAA,2013,GREY,ACURA,ILX,4DSN,P,46857,28,2,12800,2017-01-05
MAA,2013,WHITE,ACURA,ILX,4DSN,A,64172,28,2,11600,2017-01-05
MAA,2013,SILVER,ACURA,ILX,4DSN,A,26061,28,2,13200,2017-01-05
MAA,2014,SILVER,ACURA,TL,4DSN,A,18979,29,2,18800,2017-01-05
MAA,2014,BLACK,ACURA,TL,4DSN,A,27664,28,2,17100,2017-01-05
MAA,2014,BLACK,ACURA,TL,4DSN,A,33030,29,2,17700,2017-01-05
MAA,2014,MAROON,ACURA,ILX,4DSN,A,33655,29,2,14300,2017-01-05
AAA,2014,BLACK,ACURA,RDX,SUV,A,39482,38,1,21100,2017-01-05
MAA,2013,BLACK,ACURA,TL,4DSN,A,22750,40,1,22500,2017-01-05
SCAA,2014,GRAY,ACURA,RDX,SUV,A,29194,43,1,22700,2017-01-05
SCAA,2013,SILVER,ACURA,ILX,4DSN,A,16119,40,1,14000,2017-01-05
SCAA,2013,SILVER,ACURA,ILX,4DSN,A,29683,41,1,14100,2017-01-05
SCAA,2013,SILVER,ACURA,RDX,SUV,A,24402,44,1,21700,2017-01-05
SVAA,2000,BLACK,ACURA,INTEGRA,2DHB,5,163770,13,1,1600,2017-01-05
NADE,2014,BLACK,ACURA,RDX,SUV,A,16182,36,2,23900,2017-01-05
NVAA,2012,GRAY,ACURA,TL,4DSN,A,49418,36,2,15000,2017-01-06
LMAA,2009,WHITE,ACURA,TSX,4DSN,A,69694,41,1,11600,2017-01-06
NVAA,2015,BLACK,ACURA,TL,4DSN,A,27296,42,2,23250,2017-01-06
DALA,2002,WHITE,ACURA,MDX,SUV,A,194885,16,4,1400,2017-01-06
DALA,2005,SILVER,ACURA,MDX,SUV,A,140944,36,10,3400,2017-01-06
MAA,2005,WHITE,ACURA,MDX,SUV,A,116736,14,2,2400,2017-01-06
MAA,2014,MAROON,ACURA,MDX,SUV,A,30794,37,1,29800,2017-01-06
MAA,2014,WHITE,ACURA,RDX,SUV,A,21961,39,1,25400,2017-01-06
MAA,2014,GREEN,ACURA,MDX,SUV,A,23113,40,1,30600,2017-01-06
MAA,2007,WHITE,ACURA,MDX,SUV,A,112249,35,1,10400,2017-01-06
MAA,2012,GREY,ACURA,TSX,4DSN,A,38148,32,2,13000,2017-01-06
MAA,2011,GREY,ACURA,MDX,SUV,A,74766,23,3,17400,2017-01-06
MAA,2012,BLACK,ACURA,MDX,SUV,A,78034,32,1,19750,2017-01-06
MAA,2012,BLACK,ACURA,MDX,SUV,A,93779,38,1,16600,2017-01-06
MAA,2007,MAROON,ACURA,MDX,SUV,A,115923,36,1,10900,2017-01-06
MAA,2010,SILVER,ACURA,MDX,SUV,A,80607,37,1,17600,2017-01-06
MAA,2009,GREY,ACURA,TL,4DSN,A,119048,38,1,10700,2017-01-06
MAA,2016,BLUE,ACURA,MDX,SUV,A,9922,43,1,38750,2017-01-06
MAA,2014,BLUE,ACURA,RDX,SUV,A,15685,48,1,25900,2017-01-06
MAA,2013,GREY,ACURA,MDX,SUV,A,24525,35,1,27500,2017-01-06
MAA,2015,GREY,ACURA,MDX,SUV,A,30473,39,1,33000,2017-01-06
MAA,2006,BLACK,ACURA,RL,4DSN,A,118661,27,4,6900,2017-01-06
MAA,2013,BLACK,ACURA,TL,4DSN,A,17531,35,5,18400,2017-01-06
MAA,2014,BLUE,ACURA,MDX,SUV,A,34393,41,2,33200,2017-01-06
MAA,2014,WHITE,ACURA,RDX,SUV,A,43145,37,1,22600,2017-01-06
MAA,2013,RED,ACURA,TL,4DSN,P,22804,39,4,17100,2017-01-06
MAA,2014,BLACK,ACURA,TSX,4DSN,A,22893,44,1,17200,2017-01-06
MAA,2014,BLACK,ACURA,TSX,4DSN,A,41203,43,1,15800,2017-01-06
MAA,2014,BLACK,ACURA,RDX,SUV,A,42236,41,2,23300,2017-01-06
MAA,2013,GREY,ACURA,ILX,4DSN,P,42292,41,2,12600,2017-01-06
MAA,2013,WHITE,ACURA,TL,4DSN,A,46772,43,1,17000,2017-01-06
MAA,2013,MAROON,ACURA,TL,4DSN,A,49479,39,1,16000,2017-01-06
MAA,2014,BLACK,ACURA,MDX,SUV,A,55381,39,1,26300,2017-01-06
MAA,2014,WHITE,ACURA,MDX,SUV,A,58308,39,1,25500,2017-01-06
MAA,2013,GREY,ACURA,RDX,SUV,P,60906,43,4,18100,2017-01-06
MAA,2014,WHITE,ACURA,RLX,4DSN,A,20453,35,2,23700,2017-01-06
MAA,2014,RED,ACURA,RLX,4DSN,A,25485,36,1,22600,2017-01-06
MAA,2014,BLACK,ACURA,RLX,4DSN,A,26681,36,1,24500,2017-01-06
MAA,2013,GREY,ACURA,RDX,SUV,P,31294,36,4,20500,2017-01-06
MAA,2013,SILVER,ACURA,ILX,4DSN,A,33227,35,2,12400,2017-01-06
MAA,2014,BLACK,ACURA,RDX,SUV,A,41085,37,1,20500,2017-01-06
MAA,2014,GREY,ACURA,TSX,4DSN,A,41594,37,1,16000,2017-01-06
MAA,2014,GREY,ACURA,MDX,SUV,A,44735,37,1,27000,2017-01-06
MAA,2014,BLACK,ACURA,MDX,SUV,A,52759,38,1,25800,2017-01-06
MAA,2014,SILVER,ACURA,MDX,SUV,A,27682,32,1,33300,2017-01-06
MAA,2014,BLACK,ACURA,MDX,SUV,A,29599,30,1,32600,2017-01-06
MAA,2014,RED,ACURA,TSX,4DSN,A,35336,34,1,15200,2017-01-06
MAA,2014,WHITE,ACURA,MDX,SUV,A,46670,33,1,26200,2017-01-06
MAA,2013,WHITE,ACURA,TSX,4DSN,A,58319,35,1,13200,2017-01-06
MAA,2016,GRAPHITE,ACURA,ILX,4DSN,A,2583,50,1,20500,2017-01-08
AYCA,2009,SILVER,ACURA,TL,4DSN,A,98753,34,1,9700,2017-01-09
KEYA,2012,MAROON,ACURA,TL,4DSN,A,61494,37,10,10500,2017-01-09
SAAA,2007,BLACK,ACURA,MDX,SUV,A,131644,27,1,8800,2017-01-09
GCAA,2013,GRAY,ACURA,TL,4DSN,A,29649,37,2,15600,2017-01-09
GCAA,2013,BLACK,ACURA,ILX,4DSN,A,25589,28,2,12900,2017-01-09
GCAA,2014,BLACK,ACURA,ILX,4DSN,A,20070,37,2,14700,2017-01-09
GCAA,2013,SILVER,ACURA,TL,4DSN,A,37105,38,2,15200,2017-01-09
GCAA,2014,SILVER,ACURA,TL,4DSN,A,16990,38,2,18600,2017-01-09
GCAA,2014,GRAY,ACURA,RDX,SUV,A,34098,32,2,22200,2017-01-09
GCAA,2013,BLACK,ACURA,TL,4DSN,A,43478,36,2,14900,2017-01-09
GCAA,2013,BLACK,ACURA,TL,4DSN,A,16930,31,4,16600,2017-01-09
GCAA,2013,BLACK,ACURA,TL,4DSN,A,46853,30,4,14800,2017-01-09
GCAA,2014,BLACK,ACURA,ILX,4DSN,6,27863,43,2,14200,2017-01-09
GCAA,2013,WHITE,ACURA,TL,4DSN,A,38794,37,2,16300,2017-01-09
GCAA,2013,GRAY,ACURA,TL,4DSN,A,59320,38,3,14800,2017-01-09
NADE,2014,GRAY,ACURA,MDX,SUV,A,54880,26,1,23700,2017-01-09
NADE,2014,BLACK,ACURA,MDX,SUV,A,43050,18,1,24500,2017-01-09
SAAA,2009,WHITE,ACURA,TL,4DSN,A,89787,26,2,10000,2017-01-09
AAA,2013,BLACK,ACURA,TL,4DSN,A,23241,45,2,18700,2017-01-09
AAA,2014,5232116,ACURA,RDX,SUV,A,27161,31,1,21800,2017-01-09
AAA,2013,WHITE,ACURA,TL,4DSN,A,12857,45,1,19300,2017-01-09
MAA,2016,GREY,ACURA,MDX,SUV,A,26670,44,1,36600,2017-01-09
MAA,2015,GREY,ACURA,MDX,SUV,A,37115,37,1,31200,2017-01-09
MAA,2013,BLACK,ACURA,TL,4DSN,P,54702,38,1,16000,2017-01-09
MAA,2013,BLACK,ACURA,TL,4DSN,A,63175,19,1,13200,2017-01-09
MAA,2014,BLACK,ACURA,ILX,4DSN,A,55306,34,1,13300,2017-01-09
MAA,2014,GREY,ACURA,MDX,SUV,A,56606,25,1,23200,2017-01-09
MAA,2014,BLACK,ACURA,RDX,SUV,A,46679,31,1,20900,2017-01-09
MAA,2012,BLACK,ACURA,TL,4DSN,A,80881,30,1,12700,2017-01-09
MAA,2014,BLACK,ACURA,ILX,4DSN,A,34697,26,1,12900,2017-01-09
MAA,2014,WHITE,ACURA,TL,4DSN,A,30284,27,2,18400,2017-01-09
MAA,2014,WHITE,ACURA,RDX,SUV,A,37090,33,1,21900,2017-01-09
MAA,2014,WHITE,ACURA,TL,4DSN,A,39354,32,1,18600,2017-01-09
MAA,2016,GREY,ACURA,ILX,4DSN,A,25341,27,1,15800,2017-01-09
MAA,2010,WHITE,ACURA,TL,4DSN,A,85379,26,1,9900,2017-01-09
MAA,2010,BLACK,ACURA,TL,4DSN,A,74930,19,1,9800,2017-01-09
MAA,2014,GREY,ACURA,TL,4DSN,6,14429,27,1,24700,2017-01-09
MAA,2013,WHITE,ACURA,ILX,4DSN,A,54364,32,1,12400,2017-01-09
SONB,2003,BLUE,ACURA,MDX,SUV,A,122378,19,1,3600,2017-01-10
SLAA,2001,NIGHTHAW,ACURA,MDX,SUV,A,203875,20,1,2000,2017-01-10
BWAE,1997,BLACK,ACURA,RL,4DSN,A,275519,13,1,300,2017-01-10
BWAE,2003,GRAY,ACURA,TL,4DSN,A,200263,25,1,1400,2017-01-10
FAAO,2015,WHITE,ACURA,TL,4DSN,A,20092,46,3,23400,2017-01-10
