auction_code,car_year,color,make,model,body,transmission,mileage,condition_grade,times_run,sale_price,formatted_sold_date
KEYA,2010,WHITE,AUDI,Q5,4SUV,A,82069,27,4,12100,2017-01-02
AREN,2016,WHITE,AUDI,A5,2DCP,A,5192,44,2,33400,2017-01-02
AREN,2014,BLACK,AUDI,Q7,SUV,A,29864,27,3,38000,2017-01-02
GOAA,2014,WHITE,AUDI,A4,4DSN,A,56321,41,2,18900,2017-01-02
GOAA,2014,WHITE,AUDI,A7,4DHB,A,34370,37,1,37000,2017-01-02
MAA,2013,GREY,AUDI,A6,4DSN,A,31722,39,2,27600,2017-01-02
MAA,2013,BLACK,AUDI,A4,4DSN,A,24724,31,3,18600,2017-01-02
MAA,2016,BLACK,AUDI,A7,4DHB,A,2696,25,4,46500,2017-01-02
MAA,2014,WHITE,AUDI,A4,4DSN,A,28037,35,2,18900,2017-01-02
MAA,2013,GREY,AUDI,A6,4DSN,A,23749,30,2,26000,2017-01-02
MAA,2016,BLACK,AUDI,Q3,SUV,A,5749,48,2,34600,2017-01-02
MAA,2013,BLACK,AUDI,S5,2DCP,A,39858,39,2,30600,2017-01-02
NADE,2013,BLACK,AUDI,Q5,SUV,A,39406,21,1,19700,2017-01-02
NADE,2014,BLACK,AUDI,A4,4DSN,A,25413,27,1,20500,2017-01-02
NADE,2014,BLACK,AUDI,A4,4DSN,A,44234,22,1,16000,2017-01-02
NADE,2014,SILVER,AUDI,A5,2DCP,A,30996,33,3,27400,2017-01-02
NADE,2013,BLUE,AUDI,A4,4DSN,A,43677,28,2,16100,2017-01-02
UAA,2007,BLACK,AUDI,A4,4DSN,A,142673,22,2,3000,2017-01-02
FAAO,2016,BLACK,AUDI,A6,4DSN,A,4422,49,1,44200,2017-01-03
FAAO,2011,BLACK,AUDI,Q5,4SUV,A,53924,46,1,21000,2017-01-03
FAAO,2014,WHITE,AUDI,A6,4DSN,A,76252,45,5,18800,2017-01-03
FAAO,2010,RED,AUDI,TT,2DCP,A,67953,39,3,16500,2017-01-03
SLAA,2010,BLACK,AUDI,Q5,4SUV,A,81350,48,1,14100,2017-01-03
SONB,2013,GRAY,AUDI,A7,4DHB,A,28368,27,5,27250,2017-01-03
OAA,2013,WHITE,AUDI,A6,4DSN,A,33240,44,1,27200,2017-01-03
SKYA,2009,BLACK,AUDI,A4,2DCV,A,70874,30,1,7700,2017-01-03
SKYA,2006,BLUE,AUDI,A4,4DSN,A,129279,30,1,2700,2017-01-03
SVAA,2002,GRAY,AUDI,A4,4DSN,A,202706,25,1,1100,2017-01-03
SVAA,2008,WHITE,AUDI,A4,2DCV,A,66313,28,1,6400,2017-01-03
SVAA,2010,BLACK,AUDI,A6,4DSN,A,89143,36,2,7800,2017-01-03
SVAA,2008,TAN,AUDI,TT,2DCV,A,77776,41,1,11800,2017-01-03
FAAO,2012,BLUE,AUDI,A6,4DSN,A,57576,41,1,19800,2017-01-03
FAAO,2016,BLACK,AUDI,A6,4DSN,A,26618,43,1,27600,2017-01-03
HATA,2006,GRAY,AUDI,A4,4DSN,A,151295,34,6,2500,2017-01-03
RAA,2016,BLACK,AUDI,Q5,SUV,A,13685,46,1,35000,2017-01-03
SKYA,2007,GOLD,AUDI,A6,4DSN,A,86122,39,3,6700,2017-01-03
AAAI,2010,BLACK,AUDI,A6,4DSN,A,90204,28,7,9800,2017-01-03
AREN,2007,GRAY,AUDI,A4,4DSN,A,133099,36,1,3600,2017-01-03
FAAO,2012,BLACK,AUDI,A4,4DSN,A,44878,38,1,13600,2017-01-03
SKYA,2010,BLUE,AUDI,A6,4DSN,A,155600,42,1,7100,2017-01-03
AAAI,2011,BLUE,AUDI,Q5,4SUV,A,81996,36,1,17700,2017-01-03
OAA,2010,SILVER,AUDI,Q7,SUV,A,65149,42,1,20250,2017-01-03
FAAO,2017,BLACK,AUDI,A4,4DSN,A,2643,50,9,32000,2017-01-03
FAAO,2011,WHITE,AUDI,A6,4DSN,A,106941,43,1,11300,2017-01-03
FAAO,2014,WHITE,AUDI,A5,2DCV,A,41301,38,1,22000,2017-01-03
RAA,2004,BLACK,AUDI,A6,4DSN,A,135456,0,1,600,2017-01-03
SVAA,2007,GRAY,AUDI,Q7,SUV,A,92912,29,2,9800,2017-01-03
AAAW,2006,GRAY,AUDI,A6,4DSN,A,109363,21,1,2700,2017-01-03
SVAA,2015,BLACK,AUDI,A3,4DSN,A,8170,46,1,21400,2017-01-03
AAAW,2008,BLACK,AUDI,Q7,4SUV,A,115490,21,1,4900,2017-01-03
FAAO,2016,SILVER,AUDI,Q5,SUV,A,26259,37,4,28000,2017-01-03
SVAA,2015,BLACK,AUDI,Q7,SUV,A,14360,48,1,45500,2017-01-03
THAA,2007,BLACK,AUDI,Q7,SUV,A,122633,20,1,5400,2017-01-03
SVAA,2011,BLUE,AUDI,A4,4DSN,A,48479,44,1,12000,2017-01-03
OAA,2011,WHITE,AUDI,A5,2DCV,A,91106,40,3,13800,2017-01-03
SKYA,2011,WHITE,AUDI,Q5,4SUV,A,86070,43,2,14000,2017-01-03
DFWA,2016,WHITE,AUDI,Q3,SUV,A,26805,39,4,24500,2017-01-03
DFWA,2016,SILVER,AUDI,A3,4DSN,A,13208,47,1,26000,2017-01-03
DFWA,2013,WHITE,AUDI,A6,4DSN,A,64543,36,1,20100,2017-01-03
DFWA,2016,GRAY,AUDI,S4,4DSN,A,10534,35,1,42200,2017-01-03
DFWA,2014,WHITE,AUDI,A4,4DSN,A,26163,37,4,16400,2017-01-03
DFWA,2013,BLACK,AUDI,A5,2DCP,A,17071,19,3,20900,2017-01-03
DFWA,2014,BLACK,AUDI,A5,2DCV,A,35934,26,2,24600,2017-01-03
HATA,2007,GRAY,AUDI,A4,4DSN,A,113504,20,2,800,2017-01-03
BWAE,2009,WHITE,AUDI,A4,4DSN,A,106336,10,2,3700,2017-01-03
DAA,2009,SILVER,AUDI,A4,4DSN,A,87991,0,1,3000,2017-01-03
DAA,2011,WHITE,AUDI,Q5,4SUV,A,107532,33,1,6300,2017-01-03
DALA,2007,BLACK,AUDI,A6,4DSN,A,166056,20,5,650,2017-01-03
BAA,2006,BLUE,AUDI,A8 L V8,4DSN,A,138512,26,3,4500,2017-01-04
CADE,2016,WHITE,AUDI,A3,4DHB,A,7172,43,1,29750,2017-01-04
SAAA,2015,SILVER,AUDI,Q7,SUV,A,41291,40,2,35600,2017-01-04
SDAA,2011,SILVER,AUDI,A6,4DSN,A,60544,36,1,16100,2017-01-04
SDAA,2010,GRAY,AUDI,A5,2DCV,A,57236,42,1,13000,2017-01-04
NADE,2013,BLACK,AUDI,A6,4DSN,A,18522,35,1,25400,2017-01-04
NADE,2012,GRAY,AUDI,A4,4DSN,A,122388,49,3,9800,2017-01-04
SDAA,2013,GRAY,AUDI,Q7,SUV,A,34812,37,1,36750,2017-01-04
MAAI,2011,BLACK,AUDI,A5,2DCP,A,72344,43,1,13000,2017-01-04
NADE,2008,GOLD,AUDI,Q7,4SUV,A,105532,37,1,10900,2017-01-04
BCAA,2011,BLACK,AUDI,A6,4DSN,A,93913,35,1,13000,2017-01-04
CADE,2007,GRAY,AUDI,A4,4DSN,A,57487,34,1,4200,2017-01-04
NADE,2013,BLACK,AUDI,Q5,SUV,A,47166,39,2,23000,2017-01-04
SAAA,2016,BLUE,AUDI,S4,4DSN,A,24401,42,2,40100,2017-01-04
UAA,2012,GRAY,AUDI,A4,4DSN,A,68482,29,5,13800,2017-01-04
BCAA,2013,WHITE,AUDI,A6,4DSN,A,28300,37,1,31250,2017-01-04
BCAA,2011,BLACK,AUDI,Q5,4SUV,A,111194,35,1,12000,2017-01-04
BCAA,2015,WHITE,AUDI,Q7,SUV,A,49613,48,1,36000,2017-01-04
CADE,2014,WHITE,AUDI,A4,4DSN,A,32384,40,1,19500,2017-01-04
CADE,2012,GRAY,AUDI,A5,2DCP,A,81155,34,1,14300,2017-01-04
CADE,2013,WHITE,AUDI,A7,4DHB,A,34390,30,1,34250,2017-01-04
SSAA,2009,RED,AUDI,TT,2DCP,A,68192,22,3,11900,2017-01-04
NADE,2014,BLUE,AUDI,S4,4DSN,A,36128,39,1,32000,2017-01-04
NADE,2014,BLUE,AUDI,Q7,SUV,A,52749,40,1,29250,2017-01-04
NASH,2012,BLACK,AUDI,Q5,4SUV,A,39435,30,2,12700,2017-01-04
NASH,2010,BLUE,AUDI,Q7,SUV,A,76533,18,1,14500,2017-01-04
BCAA,2012,BLACK,AUDI,Q7,SUV,A,72021,37,1,25600,2017-01-04
CADE,2014,GRAY,AUDI,A4,4DSN,A,29520,47,2,17000,2017-01-04
CADE,2009,BLACK,AUDI,A4,2DCV,A,42402,34,1,11000,2017-01-04
CADE,2008,BLACK,AUDI,A4,4DSN,A,38059,29,1,8000,2017-01-04
CADE,2014,GRAY,AUDI,Q5,SUV,A,58213,37,1,25500,2017-01-04
BCAA,2014,TAN,AUDI,ALLROAD,4WGN,A,47026,37,3,23500,2017-01-04
BCAA,2014,WHITE,AUDI,A4,4DSN,A,38309,43,3,18300,2017-01-04
BCAA,2015,BLACK,AUDI,Q7,SUV,A,54493,43,2,31500,2017-01-04
BCAA,2013,WHITE,AUDI,A6,4DSN,A,60563,42,1,17500,2017-01-04
BCAA,2011,BLACK,AUDI,A3,4DHB,A,33167,34,1,18200,2017-01-04
BCAA,2011,BLACK,AUDI,Q5,4SUV,A,87303,39,1,13100,2017-01-04
DALA,2007,GRAY,AUDI,A4,4DSN,A,158079,32,1,2900,2017-01-04
DALA,2007,WHITE,AUDI,A4,4DSN,A,71480,36,1,7200,2017-01-04
SAAA,2013,SILVER,AUDI,A6,4DSN,A,51887,45,3,18400,2017-01-04
NADE,2014,WHITE,AUDI,Q5,SUV,A,53810,47,1,22400,2017-01-04
NADE,2014,BLUE,AUDI,A6,4DSN,A,40624,27,3,25600,2017-01-04
NADE,2015,GRAY,AUDI,A3,4DSN,A,46110,28,4,16800,2017-01-04
NADE,2015,BLACK,AUDI,A8L 3.0T PREM,4DSN,A,15567,26,5,45100,2017-01-04
NADE,2013,BLACK,AUDI,A4,4DSN,6,25271,19,1,17000,2017-01-04
NADE,2014,WHITE,AUDI,Q7,SUV,A,67092,25,2,25000,2017-01-04
NADE,2014,BLUE,AUDI,A8 L V8,4DSN,A,21222,23,2,40200,2017-01-04
NADE,2014,WHITE,AUDI,Q5,SUV,A,52029,22,3,27800,2017-01-04
NADE,2014,BLUE,AUDI,A4,4DSN,A,37576,17,1,16400,2017-01-04
NADE,2012,GRAY,AUDI,A6,4DSN,A,103442,38,2,15500,2017-01-04
NADE,2009,WHITE,AUDI,A4,4DSN,A,94328,31,2,6700,2017-01-04
DALA,2011,GRAY,AUDI,Q5,4SUV,A,70621,41,1,12500,2017-01-04
NADE,2009,GRAY,AUDI,A4,4DSN,A,85841,27,1,6450,2017-01-04
NADE,2009,BLUE,AUDI,A4,4WGN,A,90118,35,4,8000,2017-01-04
NADE,2006,BLACK,AUDI,A3,4DHB,A,136329,25,4,1700,2017-01-04
AAA,2016,WHITE,AUDI,A5,2DCV,A,12733,44,3,38800,2017-01-04
AAA,2016,WHITE,AUDI,TT,2DCP,A,7977,48,2,36600,2017-01-04
AAA,2016,WHITE,AUDI,TT,2DCP,A,8459,48,1,36000,2017-01-04
AAA,2014,GREY,AUDI,A8 L V6,4DSN,A,22268,36,1,41200,2017-01-04
AAA,2013,BLACK,AUDI,A6,4DSN,A,49369,44,1,22400,2017-01-04
NADE,2014,BLACK,AUDI,Q5,SUV,A,79531,27,2,16500,2017-01-04
NADE,2014,BLACK,AUDI,Q5,SUV,A,76410,33,1,16600,2017-01-04
NADE,2015,BLACK,AUDI,A3,4DSN,A,33144,44,1,19600,2017-01-04
AAA,2014,GREY,AUDI,Q7,SUV,A,54603,31,1,35200,2017-01-04
NADE,2006,SILVER,AUDI,A6,4DSN,A,151107,20,1,2800,2017-01-04
AAA,2015,BLACK,AUDI,Q7,SUV,A,20803,50,1,45000,2017-01-04
AAA,2015,WHITE,AUDI,Q5,SUV,A,27873,34,1,37500,2017-01-04
SVAA,2007,BROWN,AUDI,A4,2DCV,A,98828,29,1,4100,2017-01-04
AAA,2008,WHITE,AUDI,A4,4DSN,A,65480,39,1,7200,2017-01-04
AAA,2014,TAN,AUDI,Q5,SUV,A,41685,43,1,22400,2017-01-04
AAA,2015,SILVER,AUDI,A8 L V8,4DSN,A,10738,42,1,59800,2017-01-04
AAA,2015,SILVER,AUDI,S5,2DCP,A,21338,47,1,40500,2017-01-04
BAA,2004,WHITE,AUDI,A4,4DSN,A,67203,37,1,4850,2017-01-04
SVAA,2010,WHITE,AUDI,Q7,SUV,A,118968,35,1,13100,2017-01-04
LMAA,2009,BLACK,AUDI,A6,4DSN,A,109706,28,2,7900,2017-01-04
MAAI,2013,RED,AUDI,S7,4DHB,A,44891,39,1,45250,2017-01-04
SVAA,2011,BLUE,AUDI,Q5,4SUV,A,35497,44,2,16200,2017-01-04
SWFL,2009,BLACK,AUDI,A4,4DSN,A,1,10,1,2500,2017-01-04
AYCA,2014,WHITE,AUDI,Q7,SUV,A,102939,48,3,22300,2017-01-04
PXAA,2010,WHITE,AUDI,A4,4DSN,A,91185,34,1,8500,2017-01-05
THAA,2006,BLACK,AUDI,A6,4DSN,A,124289,31,1,3900,2017-01-05
THAA,2009,BLACK,AUDI,A6,4DSN,A,76449,28,1,9800,2017-01-05
DFWA,2006,BLACK,AUDI,A3,4DHB,A,82953,36,1,4700,2017-01-05
DFWA,2007,GRAY,AUDI,A4,4DSN,A,96951,46,1,3700,2017-01-05
MAA,2013,RED,AUDI,TT,2DCP,A,42562,35,2,27100,2017-01-05
SCAA,2014,WHITE,AUDI,A4,4DSN,A,33175,50,2,19400,2017-01-05
SPAA,2014,BLACK,AUDI,A6,4DSN,A,23109,20,1,23200,2017-01-05
DAAE,2012,WHITE,AUDI,Q5,4SUV,A,65930,43,1,20300,2017-01-05
OMAA,2008,SILVER,AUDI,A4,4DSN,A,79573,28,1,8000,2017-01-05
SCAA,2014,SILVER,AUDI,A4,4DSN,A,25373,44,3,18500,2017-01-05
SCAA,2014,BLUE,AUDI,A6,4DSN,A,39870,41,3,27000,2017-01-05
SCAA,2005,GRAY,AUDI,A4,4DSN,A,127951,22,1,1800,2017-01-05
SCAA,1999,SILVER,AUDI,A4,4DSN,A,113180,21,3,950,2017-01-05
WPBA,2005,SILVER,AUDI,A4,4DSN,A,122725,27,1,2600,2017-01-05
WPBA,2014,SILVER,AUDI,A6,4DSN,A,12348,49,1,29400,2017-01-05
WPBA,2016,BLACK,AUDI,A6,4DSN,A,6641,48,1,40600,2017-01-05
WPBA,2014,WHITE,AUDI,A4,4DSN,A,45354,38,1,17100,2017-01-05
WPBA,2015,BLACK,AUDI,A8 L V8,4DSN,A,7975,44,1,60100,2017-01-05
WPBA,2014,BLACK,AUDI,A4,4DSN,A,49658,41,1,17600,2017-01-05
WPBA,2013,BLACK,AUDI,TT,2DCV,A,10920,43,1,30500,2017-01-05
WPBA,2013,BLACK,AUDI,A6,4DSN,A,46955,37,1,21000,2017-01-05
WPBA,2013,BLACK,AUDI,TT,2DCV,A,39368,44,1,26800,2017-01-05
WPBA,2013,GRAY,AUDI,A6,4DSN,A,48055,39,1,21400,2017-01-05
WPBA,2015,WHITE,AUDI,Q5,SUV,A,34669,41,1,25200,2017-01-05
TBAA,2012,WHITE,AUDI,A4,4DSN,A,54203,40,1,17500,2017-01-05
MAA,2013,WHITE,AUDI,Q5,SUV,A,24759,44,1,27250,2017-01-05
MAA,2014,WHITE,AUDI,A6,4DSN,A,37293,42,1,27000,2017-01-05
MAA,2012,BLACK,AUDI,A5,2DCP,A,75781,38,1,15250,2017-01-05
MAA,2014,SILVER,AUDI,A7,4DHB,A,46552,37,2,32500,2017-01-05
MAA,2014,BLACK,AUDI,Q5,SUV,A,52332,44,2,33000,2017-01-05
MAA,2014,BLUE,AUDI,A6,4DSN,A,35247,42,1,25250,2017-01-05
MAA,2013,BLUE,AUDI,Q5,SUV,A,65096,46,2,19250,2017-01-05
MAA,2014,GREY,AUDI,S6,4DSN,A,43345,38,9,44750,2017-01-05
TBAA,2012,GRAY,AUDI,Q7,SUV,A,20186,36,2,31000,2017-01-05
LOUA,2015,BLACK,AUDI,Q3,SUV,A,80765,36,1,17000,2017-01-05
AAA,2011,BLACK,AUDI,A6,4DSN,A,49026,34,1,15900,2017-01-05
AAA,2012,BLACK,AUDI,Q5,4SUV,A,83950,27,2,14200,2017-01-05
MAA,2012,BLACK,AUDI,Q5,4SUV,A,60176,43,1,17900,2017-01-05
MAA,2015,SILVER,AUDI,A3,2DCV,A,22421,43,1,25500,2017-01-05
MAA,2015,WHITE,AUDI,A7,4DHB,A,24960,38,1,43500,2017-01-05
MAA,2013,WHITE,AUDI,A6,4DSN,A,32606,34,5,23000,2017-01-05
MAA,2014,BLACK,AUDI,Q5,SUV,A,38781,41,1,33000,2017-01-05
MAA,2013,BLACK,AUDI,Q5,SUV,A,42326,37,1,23000,2017-01-05
MAA,2009,BLACK,AUDI,A8 L V8,4DSN,A,85361,37,1,13600,2017-01-05
FAA,2002,GRAY,AUDI,A4,4DSN,A,174498,36,1,1000,2017-01-05
DFWA,2014,WHITE,AUDI,A5,2DCP,A,29615,21,1,18400,2017-01-05
MAA,2012,BLACK,AUDI,A5,2DCV,A,11811,43,1,25700,2017-01-05
MAA,2015,SILVER,AUDI,TT,2DCV,A,19755,50,2,37000,2017-01-05
MAA,2017,WHITE,AUDI,Q7,SUV,A,11262,45,1,53700,2017-01-05
MAA,2014,WHITE,AUDI,Q7,SUV,A,27431,35,1,34800,2017-01-05
DETA,2011,BLACK,AUDI,A6,4DSN,A,89902,50,1,14100,2017-01-05
MAA,2012,BLACK,AUDI,A4,4DSN,A,35029,33,1,13000,2017-01-05
MAA,2014,BLUE,AUDI,A4,4DSN,A,40472,27,1,17800,2017-01-05
MAA,2014,TAN,AUDI,A5,2DCP,A,48553,35,1,21400,2017-01-05
MAA,2016,BLUE,AUDI,Q5,SUV,A,12575,37,1,33200,2017-01-05
MAA,2014,BLACK,AUDI,A6,4DSN,A,39145,37,1,26000,2017-01-05
MAA,2013,BLACK,AUDI,A8 L V6,4DSN,A,32617,42,1,38600,2017-01-05
MAA,2013,SILVER,AUDI,A6,4DSN,A,26569,37,1,23800,2017-01-05
MAA,2014,BLACK,AUDI,Q5,SUV,A,83733,43,1,19200,2017-01-05
MAA,2013,BLUE,AUDI,A5,2DCV,A,47773,41,1,25200,2017-01-05
MAA,2014,SILVER,AUDI,A4,4DSN,6,49292,43,1,21400,2017-01-05
MAA,2014,GREY,AUDI,S4,4DSN,A,34996,37,1,33600,2017-01-05
MAA,2014,GREY,AUDI,A4,4DSN,A,34553,31,1,19200,2017-01-05
MAA,2014,BLACK,AUDI,A6,4DSN,A,44404,38,2,26000,2017-01-05
MAA,2015,BLUE,AUDI,Q5,SUV,A,4877,41,1,35000,2017-01-05
MAA,2015,WHITE,AUDI,A3,4DSN,A,41764,35,2,16800,2017-01-05
MAA,2013,SILVER,AUDI,A6,4DSN,A,39657,37,1,22600,2017-01-05
MAA,2014,BLUE,AUDI,A5,2DCP,A,26678,42,1,27400,2017-01-05
MAA,2013,GREY,AUDI,A6,4DSN,A,37525,35,1,26600,2017-01-05
MAA,2013,WHITE,AUDI,Q5,SUV,A,29710,40,1,26000,2017-01-05
MAA,2013,WHITE,AUDI,A4,4DSN,A,44228,29,1,16000,2017-01-05
MAA,2014,GREY,AUDI,A4,4DSN,A,20015,41,1,24600,2017-01-05
MAA,2014,BLACK,AUDI,A7,4DHB,A,43123,31,1,35000,2017-01-05
MAA,2014,BLUE,AUDI,A6,4DSN,A,43053,28,2,24400,2017-01-05
MAA,2013,BLACK,AUDI,S5,2DCV,A,21923,36,1,34600,2017-01-05
MAA,2015,BLUE,AUDI,A8 L V8,4DSN,A,29034,37,1,54750,2017-01-05
MAA,2013,GREY,AUDI,A4,4DSN,A,28818,35,1,17000,2017-01-05
MAA,2013,BLACK,AUDI,Q5,SUV,A,29204,24,1,26400,2017-01-05
MAA,2013,SILVER,AUDI,A4,4DSN,A,31266,42,1,20000,2017-01-05
MAA,2014,BLACK,AUDI,A6,4DSN,A,46617,45,1,30600,2017-01-05
MAA,2014,RED,AUDI,R8,2DCP,A,13817,42,1,85500,2017-01-05
MAA,2013,SILVER,AUDI,A4,4DSN,A,32959,34,1,17000,2017-01-05
MAA,2014,BLACK,AUDI,A7,4DHB,A,26110,34,2,37600,2017-01-05
MAA,2013,BLACK,AUDI,A6,4DSN,A,28497,35,1,26800,2017-01-05
MAA,2013,WHITE,AUDI,A4,4DSN,A,30628,36,1,21000,2017-01-05
MAA,2013,SILVER,AUDI,Q5,SUV,A,38644,36,1,24400,2017-01-05
MAA,2014,BLACK,AUDI,A5,2DCV,A,20107,37,1,28600,2017-01-05
MAA,2013,BLUE,AUDI,A4,4DSN,A,41820,36,1,15900,2017-01-05
MAA,2014,WHITE,AUDI,Q7,SUV,A,57081,47,1,32400,2017-01-05
MAA,2014,BLACK,AUDI,A6,4DSN,A,45318,30,1,21000,2017-01-05
MAA,2013,GREY,AUDI,A7,4DHB,A,63462,38,1,28600,2017-01-05
MAA,2014,BLACK,AUDI,A8 L V8,4DSN,A,27695,41,2,49200,2017-01-05
MAA,2014,BLUE,AUDI,A6,4DSN,A,50170,36,1,25200,2017-01-05
MAA,2014,BLACK,AUDI,A8 L V8,4DSN,A,51810,37,1,34800,2017-01-05
MAA,2013,GREY,AUDI,Q5,SUV,A,34444,28,1,26600,2017-01-05
MAA,2017,GREY,AUDI,Q5,SUV,A,1685,50,2,33800,2017-01-05
MAA,2013,WHITE,AUDI,A6,4DSN,A,27661,38,1,23800,2017-01-05
MAA,2014,SILVER,AUDI,A4,4DSN,A,47879,29,1,19600,2017-01-05
MAA,2014,SILVER,AUDI,S7,4DHB,A,59305,42,1,43200,2017-01-05
MAA,2014,WHITE,AUDI,A4,4DSN,A,38297,25,1,16800,2017-01-05
MAA,2015,BLACK,AUDI,A8 L V8,4DSN,A,48567,29,1,41200,2017-01-05
MAA,2014,BLACK,AUDI,A6,4DSN,A,34725,30,1,24000,2017-01-05
MAA,2014,BLACK,AUDI,Q7,SUV,A,45552,28,1,31200,2017-01-05
MAA,2015,BLACK,AUDI,A3,4DSN,A,44678,27,1,15400,2017-01-05
MAA,2013,BLUE,AUDI,A6,4DSN,A,31854,37,1,23800,2017-01-05
MAA,2013,BLACK,AUDI,A6,4DSN,A,37742,35,1,21000,2017-01-05
THAA,2009,BLUE,AUDI,A4,4DSN,A,101521,31,4,4500,2017-01-05
AAA,2015,SILVER,AUDI,A4,4DSN,A,41122,37,2,19900,2017-01-05
DALA,2016,WHITE,AUDI,Q5,SUV,A,939,41,2,30000,2017-01-05
DETA,2009,BLACK,AUDI,Q7,4SUV,A,94950,34,1,9300,2017-01-05
GCAA,2014,WHITE,AUDI,A4,4DSN,A,42793,43,1,15400,2017-01-05
GCAA,2010,GRAY,AUDI,A6,4DSN,A,73344,32,5,11200,2017-01-05
TAA,2004,BLUE,AUDI,A4,4DSN,A,163948,44,2,1500,2017-01-05
NVAA,2015,GRAY,AUDI,Q7,SUV,A,38028,32,2,34000,2017-01-05
SKYA,2011,BLUE,AUDI,Q5,4SUV,A,53875,47,1,20600,2017-01-05
SAAA,2010,GRAY,AUDI,A4,4DSN,A,98660,20,2,3000,2017-01-05
NADE,2016,WHITE,AUDI,Q5,SUV,A,18871,44,2,29250,2017-01-05
LMAA,2012,WHITE,AUDI,A6,4DSN,A,74092,43,1,17200,2017-01-06
LMAA,2015,BLACK,AUDI,A3,4DSN,A,34724,41,5,17800,2017-01-06
LMAA,2015,WHITE,AUDI,A3,2DCV,A,36686,31,1,21600,2017-01-06
NVAA,2016,GRAY,AUDI,A3,4DSN,A,11717,50,1,22000,2017-01-06
LMAA,2013,BLACK,AUDI,A5,2DCP,A,49258,44,3,15700,2017-01-06
LMAA,2008,BLACK,AUDI,A4,2DCV,A,68216,39,1,8300,2017-01-06
DALA,2013,WHITE,AUDI,Q5,SUV,A,89496,44,2,16600,2017-01-06
DALA,2013,BLACK,AUDI,A3,4DHB,A,55650,39,9,14000,2017-01-06
MAA,2014,WHITE,AUDI,Q5,SUV,A,43053,36,1,23600,2017-01-06
MAA,2016,BLACK,AUDI,S3,4DSN,A,4293,50,2,39800,2017-01-06
MAA,2012,BLUE,AUDI,Q5,4SUV,A,69012,36,1,17800,2017-01-06
MAA,2012,BLACK,AUDI,Q5,4SUV,A,98575,35,3,14000,2017-01-06
MAA,2011,BLACK,AUDI,Q7,4SUV,A,140404,37,1,16500,2017-01-06
MAA,2009,GREY,AUDI,A4,4DSN,6,133868,33,1,7200,2017-01-06
MAA,2016,BLACK,AUDI,A6,4DSN,A,17153,48,2,37400,2017-01-06
MAA,2017,WHITE,AUDI,A4,4DSN,A,5196,46,2,34500,2017-01-06
MAA,2013,RED,AUDI,ALLROAD,4WGN,A,113754,37,1,16100,2017-01-06
MAA,2013,SILVER,AUDI,Q5,SUV,A,35452,26,1,24700,2017-01-06
MAA,2009,BLACK,AUDI,Q5,4SUV,A,121438,37,1,8900,2017-01-06
MAA,2014,BLACK,AUDI,A5,2DCV,A,29976,40,1,27000,2017-01-06
MAA,2015,BLACK,AUDI,Q5,SUV,A,16161,39,1,29400,2017-01-06
MAA,2010,BLACK,AUDI,S4,4DSN,A,85903,31,5,17400,2017-01-06
MAA,2013,SILVER,AUDI,A8 L V6,4DSN,A,57650,41,9,30100,2017-01-06
MAA,2014,BLACK,AUDI,A5,2DCP,A,48469,19,1,19000,2017-01-06
MAA,2014,GREY,AUDI,A5,2DCV,A,30360,28,1,24000,2017-01-06
AYCA,2010,WHITE,AUDI,A4,4WGN,A,73261,43,1,12700,2017-01-06
MAA,2012,SILVER,AUDI,A6,4DSN,A,45051,36,6,22900,2017-01-06
MAA,2014,BLACK,AUDI,Q5,SUV,A,40349,46,1,27000,2017-01-07
SAAA,2012,WHITE,AUDI,Q7,SUV,A,72543,38,1,25184,2017-01-09
AAA,2013,BLACK,AUDI,A5,2DCP,A,23512,39,1,22600,2017-01-09
AAA,2016,BLUE,AUDI,Q3,SUV,A,217,50,2,30500,2017-01-09
AAA,2008,RED,AUDI,TT,2DCV,A,58366,29,1,10300,2017-01-09
AAA,2014,BLACK,AUDI,A4,4DSN,A,46084,41,1,16400,2017-01-09
AAA,2013,GREY,AUDI,A4,4DSN,A,29190,39,1,18100,2017-01-09
AAA,2013,GOLD,AUDI,A8 L V8,4DSN,A,38354,46,1,40100,2017-01-09
AAA,2014,WHITE,AUDI,A6,4DSN,A,62088,40,1,26300,2017-01-09
AAA,2013,BLACK,AUDI,Q5,SUV,A,78960,35,1,18400,2017-01-09
AAA,2015,WHITE,AUDI,A3,4DSN,A,18026,40,1,25000,2017-01-09
AREN,2014,BLACK,AUDI,A6,4DSN,A,48032,36,1,27500,2017-01-09
AREN,2014,WHITE,AUDI,S5,2DCP,A,39048,29,1,28600,2017-01-09
AREN,2015,BLACK,AUDI,Q7,SUV,A,10385,49,1,43700,2017-01-09
DAA,2016,BLUE,AUDI,ALLROAD,4WGN,A,5822,48,3,39700,2017-01-09
FAAO,2016,WHITE,AUDI,A8 L V6,4DSN,A,14847,44,5,53500,2017-01-09
GOAA,2013,BLACK,AUDI,A5,2DCV,A,30508,27,1,20000,2017-01-09
GOAA,2013,GRAY,AUDI,A6,4DSN,A,22576,42,1,26000,2017-01-09
GOAA,2014,GRAY,AUDI,Q5,SUV,A,44740,44,1,26000,2017-01-09
GOAA,2016,GRAY,AUDI,A3,4DSN,A,11941,44,1,22600,2017-01-09
GOAA,2016,BLUE,AUDI,TT,2DCV,A,721,50,1,40100,2017-01-09
